,index,datetime,date,day_of_week,month,is_holiday,rm_id,daily_weight,num_orders,average_orders,max_orders,std_orders,cumulative_weight,rolling_600,rolling_300,rolling_100,rolling_30,rolling_7,shifted_30_rolling_7,shifted_7_rolling_7,shifted_200_rolling_7,shifted_200_rolling_30,shifted_200_rolling_100,shifted_500_rolling_30,shifted_500_rolling_100,shifted_500_rolling_300,cumulative_rolling_600,cumulative_rolling_300,cumulative_rolling_100,cumulative_rolling_30,cumulative_rolling_7,cumulative_shifted_30_rolling_7,cumulative_shifted_7_rolling_7,cumulative_shifted_200_rolling_7,cumulative_shifted_200_rolling_30,cumulative_shifted_200_rolling_100,cumulative_shifted_500_rolling_30,cumulative_shifted_500_rolling_100,cumulative_shifted_500_rolling_300,bernoulli_success,staleness,rolling_7_avg,rolling_30_avg,rolling_100_avg,rolling_200_avg,rolling_500_avg,rolling_7_freq,rolling_30_freq,rolling_100_freq,shifted_30_rolling_7_avg,shifted_100_rolling_7_avg,shifted_100_rolling_30_avg,shifted_30_rolling_7_freq,shifted_100_rolling_7_freq,shifted_100_rolling_30_freq
6504,575972,2022-04-06,2022-04-06,2,4,0,2130,148902.0,9.0,16544.666666666668,22980.0,6299.082056141197,307360103.0,81664.80166666667,76568.90333333334,80172.44,89949.0,106510.85714285714,75789.71428571429,103327.85714285714,82492.71428571429,57734.0,66619.21,127381.16666666669,107143.48,98766.26333333334,283913808.92333335,295437230.9266667,302971663.25,305970817.23333335,306988431.14285713,304471844.4285714,306283690.4285714,290803266.0,289944533.3666667,288075453.57,267169488.4,262943800.16,253142599.28333333,0,2,101269.14285714286,82785.76666666666,76776.83,80174.245,75889.944,0.7142857142857143,0.7,0.65,75789.71428571429,62789.71428571428,88129.63333333333,0.7142857142857143,0.42857142857142855,0.5666666666666667
6505,575973,2022-04-07,2022-04-07,3,4,0,2130,115622.0,8.0,14452.75,24800.0,5773.655928933962,307475725.0,81857.505,76343.33,81328.66,88532.46666666666,101661.0,81782.57142857143,99572.14285714286,82492.71428571429,57734.0,64786.27,133591.46666666667,109006.57,98566.61333333331,283995666.42833334,295513574.25666666,303052991.91,306059349.7,307090092.14285713,304553627.0,306383262.5714286,290885758.71428573,290002267.3666667,288140239.84,267303079.86666667,263052806.73,253241165.89666668,0,3,101269.14285714286,82785.76666666666,76776.83,80174.245,75889.944,0.7142857142857143,0.7,0.65,81782.57142857143,38279.0,93400.23333333334,0.7142857142857143,0.2857142857142857,0.5666666666666667
6506,575974,2022-04-08,2022-04-08,4,4,0,2130,173400.0,10.0,17340.0,25206.0,8499.312717312305,307649125.0,82146.505,76921.33,83062.66,90165.06666666668,113538.14285714286,84363.28571428571,98660.28571428572,71026.71428571429,57734.0,64786.27,137859.9,110287.1,98447.89666666668,284077812.93333334,295590495.58666664,303136054.57,306149514.76666665,307203630.28571427,304637990.28571427,306481922.85714287,290956785.4285714,290060001.3666667,288205026.11,267440939.76666668,263163093.83,253339613.7933333,1,0,113538.14285714286,90165.06666666667,83062.66,82988.86,76518.386,0.7142857142857143,0.7333333333333333,0.69,84363.28571428571,18934.428571428572,94205.66666666667,0.7142857142857143,0.14285714285714285,0.5333333333333333
6507,575975,2022-04-09,2022-04-09,5,4,0,2130,0.0,0.0,0.0,0.0,0.0,307649125.0,82146.505,76921.33,83062.66,85487.96666666666,113538.14285714286,93574.0,98660.28571428572,69226.28571428571,60730.66666666666,65685.27,136225.4,111882.86,98585.21,284159959.43833333,295667416.9166667,303219117.23,306235002.73333335,307317168.4285714,304731564.28571427,306580583.14285713,291026011.71428573,290120732.03333336,288270711.38,267577165.16666663,263274976.69,253438199.00333333,0,1,113538.14285714286,90165.06666666667,83062.66,82988.86,76518.386,0.7142857142857143,0.7333333333333333,0.69,93574.0,0.0,94498.9,0.7142857142857143,0.0,0.5
6508,575976,2022-04-10,2022-04-10,6,4,0,2130,0.0,0.0,0.0,0.0,0.0,307649125.0,82146.505,76481.92666666667,83062.66,81157.96666666666,113538.14285714286,96773.85714285714,98660.28571428572,59874.142857142855,64983.66666666666,65642.96,136676.56666666668,113819.15,98969.17333333334,284242105.9433333,295743898.8433333,303302179.89,306316160.7,307430706.5714286,304828338.14285713,306679243.4285714,291085885.85714287,290185715.7,288336354.34,267713841.7333333,263388795.84,253537168.17666668,0,2,113538.14285714286,90165.06666666667,83062.66,82988.86,76518.386,0.7142857142857143,0.7333333333333333,0.69,96773.85714285714,0.0,93718.33333333333,0.7142857142857143,0.0,0.4666666666666667
6509,575977,2022-04-11,2022-04-11,0,4,0,2130,127830.0,8.0,15978.75,23769.0,7188.908018607555,307776955.0,82359.555,76554.14,84340.96,85418.96666666666,108059.0,96773.85714285714,101269.14285714286,65666.28571428571,70867.46666666666,66346.44,136973.36666666667,115873.64,99654.00333333333,284324465.49833333,295820452.98333335,303386520.85,306401579.6666667,307538765.5714286,304925112.0,306780512.5714286,291151552.14285713,290256583.1666667,288402700.78,267850815.1,263504669.48,253636822.18,0,3,113538.14285714286,90165.06666666667,83062.66,82988.86,76518.386,0.7142857142857143,0.7333333333333333,0.69,96773.85714285714,0.0,89830.7,0.7142857142857143,0.0,0.43333333333333335
6510,575978,2022-04-12,2022-04-12,1,4,0,2130,191391.0,10.0,19139.1,24020.0,5653.941721391271,307968346.0,82678.54,76836.92333333334,86254.87,91798.66666666669,108163.57142857143,96773.85714285714,101407.71428571428,76166.85714285714,75506.26666666666,66672.52,131972.06666666668,115873.64,99654.00333333333,284407144.03833336,295897289.9066667,303472775.72,306493378.3333333,307646929.14285713,305021885.85714287,306881920.28571427,291227719.0,290332089.43333334,288469373.3,267982787.16666663,263620543.12,253736476.1833333,0,4,113538.14285714286,90165.06666666667,83062.66,82988.86,76518.386,0.7142857142857143,0.7333333333333333,0.69,96773.85714285714,0.0,86509.23333333334,0.7142857142857143,0.0,0.4
6511,575979,2022-04-13,2022-04-13,2,4,0,2130,132058.0,7.0,18865.42857142857,26280.0,5593.318003270892,308100404.0,82898.63666666667,76959.89333333333,87226.85,93959.93333333332,105757.28571428572,88567.57142857143,106510.85714285714,76166.85714285714,75506.26666666666,65720.85,127284.03333333334,115873.64,99312.86333333331,284490042.675,295974249.8,303560002.57,306587338.26666665,307752686.4285714,305110453.4285714,306988431.14285713,291303885.85714287,290407595.7,288535094.15,268110071.2,263736416.76,253835789.04666665,0,5,113538.14285714286,90165.06666666667,83062.66,82988.86,76518.386,0.7142857142857143,0.7333333333333333,0.69,88567.57142857143,4980.0,88749.9,0.7142857142857143,0.14285714285714285,0.43333333333333335
6512,575980,2022-04-14,2022-04-14,3,4,1,2130,0.0,0.0,0.0,0.0,0.0,308100404.0,82898.63666666667,76642.52333333333,86859.85,91388.6,89239.85714285714,76999.28571428571,101661.0,76166.85714285714,75506.26666666666,64768.74,131897.93333333332,117257.81,99345.26,284572941.31166667,296050892.3233333,303646862.42,306678726.8666667,307841926.28571427,305187452.71428573,307090092.14285713,291380052.71428573,290483101.96666664,288599862.89,268241969.13333333,263853674.57,253935134.30666667,0,6,113538.14285714286,90165.06666666667,83062.66,82988.86,76518.386,0.7142857142857143,0.7333333333333333,0.69,76999.28571428571,10222.857142857143,91321.23333333334,0.7142857142857143,0.2857142857142857,0.4666666666666667
6513,575981,2022-04-15,2022-04-15,4,4,1,2130,0.0,0.0,0.0,0.0,0.0,308100404.0,82898.63666666667,76642.52333333333,85872.49,89565.93333333333,64468.42857142857,67036.14285714286,113538.14285714286,82192.28571428571,76912.2,65190.52,136734.26666666666,118708.71,99530.85,284655839.9483333,296127534.8466667,303732734.91,306768292.8,307906394.71428573,305254488.85714287,307203630.28571427,291462245.0,290560014.1666667,288665053.41,268378703.4,263972383.28,254034665.15666667,0,7,113538.14285714286,90165.06666666667,83062.66,82988.86,76518.386,0.7142857142857143,0.7333333333333333,0.69,67036.14285714286,24328.0,88771.9,0.7142857142857143,0.42857142857142855,0.5
6514,575982,2022-04-16,2022-04-16,5,4,0,2130,0.0,0.0,0.0,0.0,0.0,308100404.0,82898.63666666667,76642.52333333333,85872.49,86365.86666666667,64468.42857142857,60706.0,113538.14285714286,92978.28571428572,82425.6,66844.54,139193.4,120382.03,99699.73666666666,284738738.585,296204177.37,303818607.4,306854658.6666667,307970863.14285713,305315194.85714287,307317168.4285714,291555223.28571427,290642439.76666665,288731897.95,268517896.8,264092765.31,254134364.89333332,0,8,113538.14285714286,90165.06666666667,83062.66,82988.86,76518.386,0.7142857142857143,0.7333333333333333,0.69,60706.0,24328.0,89474.86666666667,0.7142857142857143,0.42857142857142855,0.4666666666666667
6515,575983,2022-04-17,2022-04-17,6,4,1,2130,0.0,0.0,0.0,0.0,0.0,308100404.0,82898.63666666667,76327.84333333334,85691.71,83468.43333333333,64468.42857142857,54566.42857142857,113538.14285714286,93624.0,84257.26666666666,67221.6,138853.76666666666,122281.68,99987.78333333334,284821637.2216667,296280505.2133333,303904299.11,306938127.1,308035331.5714286,305369761.28571427,307430706.5714286,291648847.28571427,290726697.03333336,288799119.55,268656750.56666666,264215046.99,254234352.67666668,0,9,113538.14285714286,90165.06666666667,83062.66,82988.86,76518.386,0.7142857142857143,0.7333333333333333,0.69,54566.42857142857,26910.571428571428,85630.16666666667,0.7142857142857143,0.5714285714285714,0.5
6516,575984,2022-04-18,2022-04-18,0,4,1,2130,107340.0,7.0,15334.285714285714,24220.0,7311.923725766604,308207744.0,83077.53666666667,76245.35666666667,86765.11,87046.43333333333,61541.28571428572,54566.42857142857,108059.0,83975.14285714286,85516.33333333333,66990.46,139798.83333333334,124242.36,100641.34333333334,284904714.7583333,296356750.57,303991064.22,307025173.53333336,308096872.85714287,305424327.71428573,307538765.5714286,291732822.4285714,290812213.3666667,288866110.01,268796549.4,264339289.35,254334994.02,0,10,113538.14285714286,90165.06666666667,83062.66,82988.86,76518.386,0.7142857142857143,0.7333333333333333,0.69,54566.42857142857,26910.571428571428,81586.46666666666,0.7142857142857143,0.5714285714285714,0.4666666666666667
6517,575985,2022-04-19,2022-04-19,1,4,0,2130,110799.0,9.0,12311.0,19020.0,5862.126661886452,308318543.0,83111.60166666667,76325.79333333333,87873.1,90739.73333333334,50028.142857142855,54566.42857142857,108163.57142857143,79014.42857142857,83778.4,67168.17,133750.06666666668,123338.76,100641.34333333334,284987826.36,296433076.36333334,304078937.32,307115913.26666665,308146901.0,305478894.14285713,307646929.14285713,291811836.85714287,290895991.76666665,288933278.18,268930299.46666664,264462628.11,254435635.3633333,0,11,113538.14285714286,90165.06666666667,83062.66,82988.86,76518.386,0.7142857142857143,0.7333333333333333,0.69,54566.42857142857,26910.571428571428,75608.83333333333,0.7142857142857143,0.5714285714285714,0.43333333333333335
6518,575986,2022-04-20,2022-04-20,2,4,0,2130,101204.0,8.0,12650.5,23496.0,8067.034842050524,308419747.0,83207.595,76304.25333333333,88262.45,91854.0,45620.42857142857,54645.857142857145,105757.28571428572,79014.42857142857,78468.76666666666,66091.51,124720.63333333332,122902.68,100213.07333333332,285071033.955,296509380.6166667,304167199.77,307207767.26666665,308192521.4285714,305533540.0,307752686.4285714,291890851.28571427,290974460.53333336,288999369.69,269055020.1,264585530.79,254535848.43666667,0,12,113538.14285714286,90165.06666666667,83062.66,82988.86,76518.386,0.7142857142857143,0.7333333333333333,0.69,54645.857142857145,30826.14285714286,77868.03333333334,0.7142857142857143,0.5714285714285714,0.4666666666666667
6519,575987,2022-04-21,2022-04-21,3,4,0,2130,95481.0,6.0,15913.5,23120.0,5556.489314306292,308515228.0,83366.73,76144.52,88276.07,89824.93333333333,59260.57142857143,65962.0,89239.85714285714,79014.42857142857,76115.63333333333,64657.5,127350.96666666666,123691.78,99954.90333333334,285154400.685,296585525.13666666,304255475.84,307297592.2,308251782.0,305599502.0,307841926.28571427,291969865.71428573,291050576.1666667,289064027.19,269182371.06666666,264709222.57,254635803.34,0,13,113538.14285714286,90165.06666666667,83062.66,82988.86,76518.386,0.7142857142857143,0.7333333333333333,0.69,65962.0,39028.857142857145,83079.8,0.7142857142857143,0.5714285714285714,0.5
6520,575988,2022-04-22,2022-04-22,4,4,0,2130,140689.0,8.0,17586.125,23915.0,6867.264217960869,308655917.0,83601.21166666667,76613.48333333334,88110.68,92156.16666666669,79359.0,68258.0,64468.42857142857,86867.42857142857,79353.93333333333,65628.99,127350.96666666666,123691.78,99397.24,285238001.89666665,296662138.62,304343586.52,307389748.3666667,308331141.0,305667760.0,307906394.71428573,292056733.14285713,291129930.1,289129656.18,269309722.03333336,264832914.35,254735200.58,0,14,113538.14285714286,90165.06666666667,83062.66,82988.86,76518.386,0.7142857142857143,0.7333333333333333,0.69,68258.0,47384.857142857145,83505.53333333334,0.7142857142857143,0.5714285714285714,0.5
6521,575989,2022-04-23,2022-04-23,5,4,0,2130,0.0,0.0,0.0,0.0,0.0,308655917.0,83460.51166666667,76613.48333333334,87245.69,86294.13333333333,79359.0,79666.42857142857,64468.42857142857,81031.0,83505.5,66874.46,126353.13333333332,123973.23,99304.09333333334,285321462.40833336,296738752.1033333,304430832.21,307476042.5,308410500.0,305747426.4285714,307970863.14285713,292137764.14285713,291213435.6,289196530.64,269436075.1666667,264956887.58,254834504.67333332,0,15,113538.14285714286,90165.06666666667,83062.66,82988.86,76518.386,0.7142857142857143,0.7333333333333333,0.69,79666.42857142857,59741.857142857145,83436.16666666667,0.7142857142857143,0.7142857142857143,0.5
6522,575990,2022-04-24,2022-04-24,6,4,0,2130,0.0,0.0,0.0,0.0,0.0,308655917.0,83220.105,76191.65333333334,86180.95,83072.7,79359.0,81055.0,64468.42857142857,79676.71428571429,82236.93333333333,66835.27,123085.5,124454.67,99417.05333333332,285404682.5133333,296814943.75666666,304517013.16,307559115.2,308489859.0,305828481.4285714,308035331.5714286,292217440.85714287,291295672.53333336,289263365.91,269559160.6666667,265081342.25,254933921.72666663,0,16,113538.14285714286,90165.06666666667,83062.66,82988.86,76518.386,0.7142857142857143,0.7333333333333333,0.69,81055.0,72369.85714285714,80973.76666666666,0.7142857142857143,0.7142857142857143,0.5
6523,575991,2022-04-25,2022-04-25,0,4,0,2130,94535.0,7.0,13505.0,22560.0,8038.449290752539,308750452.0,83123.96666666666,76089.57,87126.3,86223.86666666667,77529.71428571429,81055.0,61541.28571428572,87567.57142857143,83494.23333333334,67225.75,119845.23333333334,124075.31,99797.99333333332,285487806.48,296891033.32666665,304604139.46,307645339.06666666,308567388.71428573,305909536.4285714,308096872.85714287,292305008.4285714,291379166.76666665,289330591.66,269679005.9,265205417.56,255033719.72,0,17,113538.14285714286,90165.06666666667,83062.66,82988.86,76518.386,0.7142857142857143,0.7333333333333333,0.69,81055.0,72369.85714285714,77461.56666666667,0.7142857142857143,0.7142857142857143,0.4666666666666667
6524,575992,2022-04-26,2022-04-26,1,4,0,2130,226039.0,13.0,17387.615384615383,24080.0,6037.288706288355,308976491.0,83222.13333333333,76383.90333333334,89386.69,93758.5,93992.57142857143,81055.0,50028.142857142855,96587.0,86598.06666666667,67524.11,113136.86666666668,122403.92,99797.99333333332,285571028.61333334,296967417.23,304693526.15,307739097.56666666,308661381.28571427,305990591.4285714,308146901.0,292401595.4285714,291465764.8333333,289398115.77,269792142.76666665,265327821.48,255133517.7133333,0,18,113538.14285714286,90165.06666666667,83062.66,82988.86,76518.386,0.7142857142857143,0.7333333333333333,0.69,81055.0,72369.85714285714,70861.7,0.7142857142857143,0.7142857142857143,0.43333333333333335
6525,575993,2022-04-27,2022-04-27,2,4,0,2130,69600.0,4.0,17400.0,24540.0,8249.08883857282,309046091.0,83032.31333333334,76346.46666666666,88445.01,91147.76666666666,89477.71428571429,92504.42857142857,45620.42857142857,96587.0,81605.4,66715.8,105685.06666666668,120569.0,99284.43666666666,285654060.9266667,297043763.69666666,304781971.16,307830245.3333333,308750859.0,306083095.85714287,308192521.4285714,292498182.4285714,291547370.23333335,289464831.57,269897827.8333333,265448390.48,255232802.15,0,19,113538.14285714286,90165.06666666667,83062.66,82988.86,76518.386,0.7142857142857143,0.7333333333333333,0.69,92504.42857142857,86869.71428571429,75792.43333333333,0.7142857142857143,0.7142857142857143,0.4666666666666667
6526,575994,2022-04-28,2022-04-28,3,4,0,2130,192738.0,11.0,17521.636363636364,25500.0,5666.143243383938,309238829.0,83353.54333333333,76450.78,89066.32,91249.4,103371.57142857143,97266.71428571428,59260.57142857143,96587.0,77994.23333333334,65101.36,111645.4,122357.1,99246.16333333332,285737414.47,297120214.4766667,304871037.48,307921494.73333335,308854230.5714286,306180362.5714286,308251782.0,292594769.4285714,291625364.46666664,289529932.93,270009473.23333335,265570747.58,255332048.31333333,0,20,113538.14285714286,90165.06666666667,83062.66,82988.86,76518.386,0.7142857142857143,0.7333333333333333,0.69,97266.71428571429,92082.28571428571,82115.4,0.7142857142857143,0.7142857142857143,0.5
6527,575995,2022-04-29,2022-04-29,4,4,0,2130,57932.0,4.0,14483.0,17180.0,4447.721064395413,309296761.0,83450.09666666666,76643.88666666667,88115.55,89407.8,91549.14285714286,103327.85714285714,79359.0,97123.57142857143,81357.73333333334,66110.41,117571.26666666666,124134.86,99371.90666666666,285820864.56666666,297196858.36333334,304959153.03,308010902.53333336,308945779.71428573,306283690.4285714,308331141.0,292691893.0,291706722.2,289596043.34,270127044.5,265694882.44,255431420.22,0,21,113538.14285714286,90165.06666666667,83062.66,82988.86,76518.386,0.7142857142857143,0.7333333333333333,0.69,103327.85714285714,91479.57142857143,82780.73333333334,0.7142857142857143,0.7142857142857143,0.5
6528,575996,2022-04-30,2022-04-30,5,4,0,2130,0.0,0.0,0.0,0.0,0.0,309296761.0,83237.82833333334,76643.88666666667,86599.51,84422.1,91549.14285714286,99572.14285714286,79359.0,79331.14285714286,81357.73333333334,66110.41,116568.4,124243.57,99328.12333333334,285904102.395,297273502.25,305045752.54,308095324.6333333,309037328.85714287,306383262.5714286,308410500.0,292771224.14285713,291788079.93333334,289662153.75,270243612.9,265819126.01,255530748.34333333,0,22,113538.14285714286,90165.06666666667,83062.66,82988.86,76518.386,0.7142857142857143,0.7333333333333333,0.69,99572.14285714286,100780.28571428571,83894.16666666667,0.7142857142857143,0.7142857142857143,0.5
6529,575997,2022-05-01,2022-05-01,6,5,1,2130,0.0,0.0,0.0,0.0,0.0,309296761.0,83008.95,76297.5,85350.23,81413.43333333333,91549.14285714286,98660.28571428572,79359.0,67695.42857142857,80055.0,65483.05,116293.66666666669,124467.51,99511.97,285987111.345,297349799.75,305131102.77,308176738.06666666,309128878.0,306481922.85714287,308489859.0,292838919.5714286,291868134.93333334,289727636.8,270359906.56666666,265943593.52,255630260.31333333,0,23,113538.14285714286,90165.06666666667,83062.66,82988.86,76518.386,0.7142857142857143,0.7333333333333333,0.69,98660.28571428571,103416.57142857143,83357.6,0.7142857142857143,0.7142857142857143,0.5
6530,575998,2022-05-02,2022-05-02,0,5,0,2130,54822.0,3.0,18274.0,25442.0,9318.67308150683,309351583.0,82665.685,75874.55,85898.45,83240.83333333333,85875.85714285714,98660.28571428572,77529.71428571429,67381.85714285714,82038.66666666667,65286.11,113410.46666666666,123156.74,99944.31666666668,286069777.03,297425674.3,305217001.22,308259978.9,309214753.85714287,306580583.14285713,308567388.71428573,292906301.4285714,291950173.6,289792922.91,270473317.03333336,266066750.26,255730204.63,0,24,113538.14285714286,90165.06666666667,83062.66,82988.86,76518.386,0.7142857142857143,0.7333333333333333,0.69,98660.28571428571,103416.57142857143,80829.66666666667,0.7142857142857143,0.7142857142857143,0.4666666666666667
6531,575999,2022-05-03,2022-05-03,1,5,0,2130,120357.0,7.0,17193.85714285714,24600.0,7226.097896480771,309471940.0,82420.59333333334,75822.26333333334,87102.02,87252.73333333334,70778.42857142857,98660.28571428572,93992.57142857143,50467.57142857143,77242.66666666667,64417.43,105411.8,120482.62,99944.31666666668,286152197.62333333,297501496.56333333,305304103.24,308347231.6333333,309285532.28571427,306679243.4285714,308661381.28571427,292956769.0,292027416.26666665,289857340.34,270578728.8333333,266187232.88,255830148.94666663,0,25,113538.14285714286,90165.06666666667,83062.66,82988.86,76518.386,0.7142857142857143,0.7333333333333333,0.69,98660.28571428571,103416.57142857143,77246.3,0.7142857142857143,0.7142857142857143,0.4666666666666667
6532,576000,2022-05-04,2022-05-04,2,5,0,2130,103915.0,6.0,17319.166666666668,23280.0,5744.888037783388,309575855.0,82326.955,75826.55333333333,86781.77,85177.1,75680.57142857143,101269.14285714286,89477.71428571429,50467.57142857143,72710.36666666667,63391.15,99742.53333333334,118881.64,99360.31333333334,286234524.5783333,297577323.1166667,305390885.01,308432408.73333335,309361212.85714287,306780512.5714286,308750859.0,293007236.5714286,292100126.6333333,289920731.49,270678471.3666667,266306114.52,255929509.26,0,26,113538.14285714286,90165.06666666667,83062.66,82988.86,76518.386,0.7142857142857143,0.7333333333333333,0.69,101269.14285714286,99441.14285714286,82785.76666666666,0.7142857142857143,0.7142857142857143,0.5
6533,576001,2022-05-05,2022-05-05,3,5,0,2130,137073.0,8.0,17134.125,24000.0,5872.313888980585,309712928.0,82555.41,75910.93333333333,86771.2,83390.9,67728.42857142857,101407.71428571428,103371.57142857143,50467.57142857143,70521.7,62273.56,103247.53333333334,119933.14,99268.64666666668,286317079.98833334,297653234.05,305477656.21,308515799.6333333,309428941.28571427,306881920.28571427,308854230.5714286,293057704.14285713,292170648.3333333,289983005.05,270781718.9,266426047.66,256028777.90666667,0,27,113538.14285714286,90165.06666666667,83062.66,82988.86,76518.386,0.7142857142857143,0.7333333333333333,0.69,101407.71428571429,100515.85714285714,89141.06666666667,0.7142857142857143,0.7142857142857143,0.5333333333333333
6534,576002,2022-05-06,2022-05-06,4,5,0,2130,64027.0,4.0,16006.75,22940.0,7720.800190610643,309776955.0,82662.12166666667,76124.35666666667,85937.22,80561.73333333334,68599.14285714286,106510.85714285714,91549.14285714286,55483.142857142855,75055.5,63633.7,110357.43333333332,122066.11,99496.1,286399742.11,297729358.4066667,305563593.43,308596361.3666667,309497540.4285714,306988431.14285713,308945779.71428573,293113187.28571427,292245703.8333333,290046638.75,270892076.3333333,266548113.77,256128274.00666663,0,28,113538.14285714286,90165.06666666667,83062.66,82988.86,76518.386,0.7142857142857143,0.7333333333333333,0.69,106510.85714285714,99718.14285714286,89949.0,0.7142857142857143,0.7142857142857143,0.5666666666666667
6535,576003,2022-05-07,2022-05-07,5,5,0,2130,0.0,0.0,0.0,0.0,0.0,309776955.0,82437.14166666666,76124.35666666667,84466.01,76707.66666666667,68599.14285714286,101661.0,91549.14285714286,71191.14285714286,78720.7,64733.26,107855.0,121828.59,99383.94666666668,286482179.25166667,297805482.7633333,305648059.44,308673069.03333336,309566139.5714286,307090092.14285713,309037328.85714287,293184378.4285714,292324424.53333336,290111372.01,270999931.3333333,266669942.36,256227657.95333332,0,29,113538.14285714286,90165.06666666667,83062.66,82988.86,76518.386,0.7142857142857143,0.7333333333333333,0.69,101661.0,99077.71428571429,88532.46666666666,0.7142857142857143,0.7142857142857143,0.6
6536,576004,2022-05-08,2022-05-08,6,5,0,2130,0.0,0.0,0.0,0.0,0.0,309776955.0,82042.46333333333,75704.64666666667,83683.39,70927.66666666667,68599.14285714286,113538.14285714286,91549.14285714286,87170.85714285714,83821.96666666666,65004.51,103586.56666666668,119460.52,99106.64333333333,286564221.715,297881187.41,305731742.83,308743996.7,309634738.71428573,307203630.28571427,309128878.0,293271549.28571427,292408246.5,290176376.52,271103517.9,266789402.88,256326764.59666663,0,30,113538.14285714286,90165.06666666667,83062.66,82988.86,76518.386,0.7142857142857143,0.7333333333333333,0.69,113538.14285714286,92411.14285714286,90165.06666666667,0.7142857142857143,0.7142857142857143,0.6333333333333333
6537,576005,2022-05-09,2022-05-09,0,5,0,2130,155229.0,8.0,19403.625,26480.0,6760.537339960486,309932184.0,81916.54333333333,75799.67666666667,85235.68,76101.96666666666,82943.0,113538.14285714286,85875.85714285714,84097.57142857143,85508.63333333333,65142.31,98267.36666666668,117152.71,99106.64333333333,286646138.2583333,297956987.08666664,305816978.51,308820098.6666667,309717681.71428573,307317168.4285714,309214753.85714287,293355646.85714287,292493755.1333333,290241518.83,271201785.26666665,266906555.59,256425871.24,0,31,113538.14285714286,90165.06666666667,83062.66,82988.86,76518.386,0.7142857142857143,0.7333333333333333,0.69,113538.14285714286,92411.14285714286,85487.96666666666,0.7142857142857143,0.7142857142857143,0.6333333333333333
6538,576006,2022-05-10,2022-05-10,1,5,0,2130,131612.0,8.0,16451.5,20980.0,3789.4976674261943,310063796.0,81782.82333333333,75736.74,86551.8,80489.03333333334,84550.85714285714,113538.14285714286,70778.42857142857,94052.85714285714,85217.7,64826.0,91813.06666666668,115034.27,99106.64333333333,286727921.08166665,298032723.82666665,305903530.31,308900587.7,309802232.5714286,307430706.5714286,309285532.28571427,293449699.71428573,292578972.8333333,290306344.83,271293598.3333333,267021589.86,256524977.88333333,0,32,113538.14285714286,90165.06666666667,83062.66,82988.86,76518.386,0.7142857142857143,0.7333333333333333,0.69,113538.14285714286,92411.14285714286,81157.96666666666,0.7142857142857143,0.7142857142857143,0.6333333333333333
6539,576007,2022-05-11,2022-05-11,2,5,0,2130,112086.0,7.0,16012.285714285714,24480.0,9271.423006822011,310175882.0,81578.96166666667,75716.50666666667,86690.26,79964.23333333334,85718.14285714286,108059.0,75680.57142857143,94052.85714285714,79333.9,63644.44,84964.76666666666,112690.24,98784.26333333334,286809500.0433333,298108440.3333333,305990220.57,308980551.93333334,309887950.71428573,307538765.5714286,309361212.85714287,293543752.5714286,292658306.73333335,290369989.27,271378563.1,267134280.1,256623762.14666668,0,33,113538.14285714286,90165.06666666667,83062.66,82988.86,76518.386,0.7142857142857143,0.7333333333333333,0.69,113538.14285714286,87025.42857142857,85418.96666666666,0.7142857142857143,0.7142857142857143,0.6666666666666666
6540,576008,2022-05-12,2022-05-12,3,5,0,2130,197071.0,12.0,16422.583333333332,23030.0,5862.719884743744,310372953.0,81907.41333333333,76071.36333333333,87568.17,80153.56666666667,94289.28571428572,108163.57142857143,67728.42857142857,94052.85714285714,74695.1,62738.3,84964.76666666666,112690.24,98177.76,286891407.45666665,298184511.69666666,306077788.74,309060705.5,309982240.0,307646929.14285713,309428941.28571427,293637805.4285714,292733001.8333333,290432727.57,271463527.8666667,267246970.34,256721939.90666667,0,34,113538.14285714286,90165.06666666667,83062.66,82988.86,76518.386,0.7142857142857143,0.7333333333333333,0.69,113538.14285714286,82904.0,91798.66666666667,0.7142857142857143,0.7142857142857143,0.7
6541,576009,2022-05-13,2022-05-13,4,5,0,2130,88638.0,5.0,17727.6,23078.0,4936.939213723417,310461591.0,82055.14333333333,76366.82333333333,86878.69,78706.23333333334,97805.14285714286,105757.28571428572,68599.14285714286,95546.71428571428,79577.46666666666,64203.01,84964.76666666666,112690.24,97633.53,286973462.6,298260878.52,306164667.43,309139411.73333335,310080045.14285713,307752686.4285714,309497540.4285714,293733352.14285713,292812579.3,290496930.58,271548492.6333333,267359660.58,256819573.43666667,0,35,113538.14285714286,90165.06666666667,83062.66,82988.86,76518.386,0.7142857142857143,0.7333333333333333,0.69,113538.14285714286,84355.57142857143,93959.93333333333,0.7142857142857143,0.7142857142857143,0.7
6542,576010,2022-05-14,2022-05-14,5,5,0,2130,0.0,0.0,0.0,0.0,0.0,310461591.0,82055.14333333333,76366.82333333333,85789.73,78706.23333333334,97805.14285714286,89239.85714285714,68599.14285714286,104414.71428571428,85311.86666666667,65923.33,80350.86666666667,112690.24,97103.22333333331,287055517.74333334,298337245.3433333,306250457.16,309218117.96666664,310177850.28571427,307841926.28571427,309566139.5714286,293837766.85714287,292897891.1666667,290562853.91,271628843.5,267472350.82,256916676.66,0,36,113538.14285714286,90165.06666666667,83062.66,82988.86,76518.386,0.7142857142857143,0.7333333333333333,0.69,113538.14285714286,78894.85714285714,91388.6,0.7142857142857143,0.7142857142857143,0.7
