,datetime,day_of_week,month,is_holiday,staleness,rm_id,rolling_7_avg,rolling_30_avg,rolling_100_avg,rolling_200_avg,rolling_500_avg,rolling_7_freq,rolling_30_freq,rolling_100_freq,shifted_30_rolling_7_avg,shifted_100_rolling_7_avg,shifted_100_rolling_30_avg,shifted_30_rolling_7_freq,shifted_100_rolling_7_freq,shifted_100_rolling_30_freq,rolling_7_short_decay,rolling_30_medium_decay,rolling_100_long_decay,shifted_30_rolling_7_short_decay,shifted_100_rolling_7_medium_decay,shifted_100_rolling_30_medium_decay,predicted_net,predicted_cumulative
162,2024-12-18,2,12,0,162,2130,79318.0,69589.26666666666,71219.02,57405.125,37667.392,0.7142857142857143,0.7,0.66,79318.0,79318.0,69589.26666666666,0.0,0.0,0.36666666666666664,0.0073080439099611665,2725.3867397487707,14094.151408009935,0.1467859857898018,22953.377398489618,20138.035511285376,97381.65,1.2581461e+07
163,2024-12-19,3,12,0,163,2130,79318.0,69589.26666666666,71219.02,57405.125,37667.392,0.7142857142857143,0.7,0.66,79318.0,79318.0,69589.26666666666,0.0,0.0,0.36666666666666664,0.006612591582382671,2671.420466549569,13953.912258335842,0.13281745238590711,22498.870073908787,19739.275691166255,107649.11,1.268911e+07
0,2024-07-09,1,7,0,0,3126,15994.285714285714,19484.0,18645.0,16139.6,16940.5,0.5714285714285714,0.5666666666666667,0.52,16420.0,16628.571428571428,13071.333333333334,0.42857142857142855,0.5714285714285714,0.4,15994.285714285714,19484.0,18645.0,329804.51627874153,122869.44713078966,96584.81528782217,33571.746,33571.746
1,2024-07-10,2,7,0,1,3126,15994.285714285714,19484.0,18645.0,16139.6,16940.5,0.5714285714285714,0.5666666666666667,0.52,19657.14285714286,16725.714285714286,13863.333333333334,0.5714285714285714,0.5714285714285714,0.43333333333333335,14472.228189043717,19098.19095070882,18459.47915025324,357251.77183362364,121140.04981466447,100408.56025094884,26187.887,59759.633
2,2024-07-11,3,7,0,2,3126,15994.285714285714,19484.0,18645.0,16139.6,16940.5,0.5714285714285714,0.5666666666666667,0.52,25700.0,16725.714285714286,13863.333333333334,0.7142857142857143,0.5714285714285714,0.43333333333333335,13095.013587801548,18720.021432443864,18275.80426380445,422627.42201719416,118741.31611264838,98420.33754662145,25339.178,85098.81
3,2024-07-12,4,7,0,3,3126,15994.285714285714,19484.0,18645.0,16139.6,16940.5,0.5714285714285714,0.5666666666666667,0.52,25700.0,16725.714285714286,13863.333333333334,0.7142857142857143,0.5714285714285714,0.43333333333333335,11848.85828393216,18349.340172355503,18093.956973011933,382409.1053292319,116390.08052031598,96471.48428960139,29429.81,114528.625
4,2024-07-13,5,7,0,4,3126,15994.285714285714,19484.0,18645.0,16139.6,16940.5,0.5714285714285714,0.5666666666666667,0.52,25700.0,16725.714285714286,13863.333333333334,0.7142857142857143,0.5714285714285714,0.43333333333333335,10721.290336307167,17985.99889299721,17913.919092995067,346018.0674995435,114085.40251208014,94561.22091260077,-470.09253,114058.53
5,2024-07-14,6,7,0,5,3126,15994.285714285714,19484.0,18645.0,16139.6,16940.5,0.5714285714285714,0.5666666666666667,0.52,19028.571428571428,13331.42857142857,13863.333333333334,0.5714285714285714,0.42857142857142855,0.43333333333333335,9701.024665918063,17629.852253012636,17735.672619815814,231815.45650938607,89132.52419335733,92688.78328479826,-2238.331,111820.2
6,2024-07-15,0,7,0,6,3126,15994.285714285714,19484.0,18645.0,16139.6,16940.5,0.5714285714285714,0.5666666666666667,0.52,19120.0,6700.0,13863.333333333334,0.5714285714285714,0.2857142857142857,0.43333333333333335,8777.850111012458,17280.757788997096,17559.19972867832,210763.13239786742,43908.48257668069,90853.42240617661,24903.889,136724.1
7,2024-07-16,1,7,0,7,3126,15994.285714285714,19484.0,18645.0,16139.6,16940.5,0.5714285714285714,0.5666666666666667,0.52,15994.285714285714,10048.57142857143,15416.0,0.5714285714285714,0.2857142857142857,0.4666666666666667,7942.527230355173,16938.575858510332,17384.482772146406,159529.92394872225,64549.37778604648,99028.32606835154,29102.57,165826.66
8,2024-07-17,2,7,0,8,3126,15994.285714285714,19484.0,18645.0,16139.6,16940.5,0.5714285714285714,0.5666666666666667,0.52,19008.571428571428,13380.0,16985.333333333332,0.5714285714285714,0.2857142857142857,0.5,7186.695831794875,16603.169584217663,17211.504278378823,171552.61374781487,84247.68193253667,106948.80120962477,26813.084,192639.73
9,2024-07-18,3,7,0,9,3126,15994.285714285714,19484.0,18645.0,16139.6,16940.5,0.5714285714285714,0.5666666666666667,0.52,16002.857142857143,20057.14285714286,18543.333333333332,0.5714285714285714,0.42857142857142855,0.5333333333333333,6502.791300651068,16274.404799137224,17040.24694938205,130682.0505151183,123789.84662337872,114446.82852234069,24400.564,217040.3
10,2024-07-19,4,7,0,10,3126,15994.285714285714,19484.0,18645.0,16139.6,16940.5,0.5714285714285714,0.5666666666666667,0.52,16002.857142857143,20057.14285714286,18543.333333333332,0.5714285714285714,0.42857142857142855,0.5333333333333333,5883.968890507812,15952.149992971397,16870.693659280467,118246.0091717445,121338.64342908254,112180.62948176406,22344.219,239384.52
11,2024-07-20,5,7,0,11,3126,15994.285714285714,19484.0,18645.0,16139.6,16940.5,0.5714285714285714,0.5666666666666667,0.52,16002.857142857143,20057.14285714286,18543.333333333332,0.5714285714285714,0.42857142857142855,0.5333333333333333,5324.035218690998,15636.276259500932,16702.827452603768,106993.41363201766,118935.97731002813,109959.30418874181,-667.5741,238716.94
12,2024-07-21,6,7,0,12,3126,15994.285714285714,19484.0,18645.0,16139.6,16940.5,0.5714285714285714,0.5666666666666667,0.52,16002.857142857143,26680.0,20088.666666666668,0.5714285714285714,0.5714285714285714,0.5666666666666667,4817.386280812879,15326.657245020728,16536.6315425914,96811.64413764833,155075.82968266107,116764.11733702215,-970.0989,237746.84
13,2024-07-22,0,7,0,13,3126,15994.285714285714,19484.0,18645.0,16139.6,16940.5,0.5714285714285714,0.5666666666666667,0.52,18942.85714285714,33402.857142857145,21657.333333333332,0.5714285714285714,0.7142857142857143,0.6,4358.951364012579,15023.169097796685,16372.089309513865,103692.2034490038,190307.54844130928,123389.26561928152,23041.2,260788.05
14,2024-07-23,1,7,0,14,3126,15994.285714285714,19484.0,18645.0,16139.6,16940.5,0.5714285714285714,0.5666666666666667,0.52,18671.428571428572,33317.142857142855,22396.0,0.5714285714285714,0.7142857142857143,0.6,3944.142297557466,14725.690418523354,16209.184299010734,92480.19112406307,186060.5326340659,125071.0994859265,26152.344,286940.38
15,2024-07-24,2,7,0,15,3126,15994.285714285714,19484.0,18645.0,16139.6,16940.5,0.5714285714285714,0.5666666666666667,0.52,18894.285714285714,33165.71428571428,22396.0,0.5714285714285714,0.7142857142857143,0.6,3568.8075328883147,14434.10221176259,16047.900220445203,84678.31377755891,181547.37520905523,122594.52578512237,27398.818,314339.2
16,2024-07-25,3,7,0,16,3126,15994.285714285714,19484.0,18645.0,16139.6,16940.5,0.5714285714285714,0.5666666666666667,0.52,15857.142857142857,33080.0,23167.333333333332,0.42857142857142855,0.7142857142857143,0.6,3229.190593525945,14148.287838343795,15888.22094527501,64303.88518853698,177492.59152471492,124305.62370163982,28039.479,342378.66
17,2024-07-26,4,7,0,17,3126,15994.285714285714,19484.0,18645.0,16139.6,16940.5,0.5714285714285714,0.5666666666666667,0.52,15857.142857142857,33080.0,22410.666666666668,0.42857142857142855,0.7142857142857143,0.5666666666666667,2921.8924789920247,13868.132968706686,15730.130505439574,58184.56144367659,173978.0027343034,117864.66223128463,28991.9,371370.56
18,2024-07-27,5,7,0,18,3126,15994.285714285714,19484.0,18645.0,16139.6,16940.5,0.5714285714285714,0.5666666666666667,0.52,15857.142857142857,33080.0,20875.333333333332,0.42857142857142855,0.7142857142857143,0.5333333333333333,2643.8376464698326,13593.525537167969,15573.613091763167,52647.56834625096,170533.00746472322,107615.88195773636,293.15375,371663.72
19,2024-07-28,6,7,0,19,3126,15994.285714285714,19484.0,18645.0,16139.6,16940.5,0.5714285714285714,0.5666666666666667,0.52,22394.285714285714,33025.71428571428,22408.0,0.5714285714285714,0.7142857142857143,0.5666666666666667,2392.2432297380315,13324.35569709354,15418.65305237399,67276.15227340613,166881.91705474784,113229.64781356315,2264.383,373928.1
20,2024-07-29,0,7,0,20,3126,15994.285714285714,19484.0,18645.0,16139.6,16940.5,0.5714285714285714,0.5666666666666667,0.52,16017.142857142857,32971.42857142857,23964.0,0.42857142857142855,0.7142857142857143,0.6,2164.5911873101654,13060.515776958397,15265.23489113897,43539.10837240402,163308.55479291323,118694.46901820453,28125.367,402053.47
21,2024-07-30,1,7,0,21,3126,15994.285714285714,19484.0,18645.0,16139.6,16940.5,0.5714285714285714,0.5666666666666667,0.52,19697.14285714286,26402.85714285714,22462.666666666668,0.42857142857142855,0.5714285714285714,0.5666666666666667,1958.603101029122,12801.900237276566,15113.343266114138,48447.15385233147,128184.70471898608,109055.25406922273,29888.988,431942.47
22,2024-07-31,2,7,0,22,3126,15994.285714285714,19484.0,18645.0,16139.6,16940.5,0.5714285714285714,0.5666666666666667,0.52,19965.714285714286,19828.571428571428,20906.0,0.42857142857142855,0.42857142857142855,0.5333333333333333,1772.2173728924142,12548.405628383927,14962.962988010411,44434.514309443904,94360.62697501916,99487.91695085198,30616.541,462559.0
23,2024-08-01,3,8,0,23,3126,15994.285714285714,19484.0,18645.0,16139.6,16940.5,0.5714285714285714,0.5666666666666667,0.52,26322.85714285714,13237.142857142857,20159.333333333332,0.5714285714285714,0.2857142857142857,0.5,1603.568591886444,12299.930549056946,14814.079018674664,53007.724839787144,61745.847787108534,94035.03013627329,26870.0,489429.0
24,2024-08-02,4,8,0,24,3126,15994.285714285714,19484.0,18645.0,16139.6,16940.5,0.5714285714285714,0.5666666666666667,0.52,26322.85714285714,13237.142857142857,19390.0,0.5714285714285714,0.2857142857142857,0.4666666666666667,1450.9688643260893,12056.375605950849,14666.67646958589,47963.37287999359,60523.19808312463,88655.44653380646,30079.352,519508.34
25,2024-08-03,5,8,0,25,3126,15994.285714285714,19484.0,18645.0,16139.6,16940.5,0.5714285714285714,0.5666666666666667,0.52,26322.85714285714,13237.142857142857,19390.0,0.5714285714285714,0.2857142857142857,0.4666666666666667,1312.890920847387,11817.64337384095,14520.740600366344,43399.05447702937,59324.75846536072,86899.95107385507,-89.635414,519418.72
26,2024-08-04,6,8,0,26,3126,15994.285714285714,19484.0,18645.0,16139.6,16940.5,0.5714285714285714,0.5666666666666667,0.52,23025.714285714286,9937.142857142857,20152.666666666668,0.5714285714285714,0.2857142857142857,0.5,1187.952830982403,11583.638356651267,14376.256817307492,34350.329252259995,43653.32879495839,88529.56999232875,-1451.5369,517967.2
27,2024-08-05,0,8,0,27,3126,15994.285714285714,19484.0,18645.0,16139.6,16940.5,0.5714285714285714,0.5666666666666667,0.52,25985.714285714286,9780.0,21672.0,0.7142857142857143,0.2857142857142857,0.5333333333333333,1074.904172334626,11354.266949254814,14233.210671910627,35077.045299724996,42112.284187216115,93318.75489829731,24054.271,542021.44
28,2024-08-06,1,8,0,28,3126,15994.285714285714,19484.0,18645.0,16139.6,16940.5,0.5714285714285714,0.5666666666666667,0.52,19300.0,13068.57142857143,21647.333333333332,0.5714285714285714,0.42857142857142855,0.5333333333333333,972.6135159313434,11129.437400030309,14091.587859442001,23573.07323249128,55158.46476269209,91366.80924913003,27293.1,569314.56
29,2024-08-07,2,8,0,29,3126,15994.285714285714,19484.0,18645.0,16139.6,16940.5,0.5714285714285714,0.5666666666666667,0.52,15994.285714285714,16428.571428571428,20884.0,0.5714285714285714,0.5714285714285714,0.5333333333333333,880.0571025021933,10909.059774160294,13951.374217502349,17676.419426821358,67966.97866127286,86399.62327421007,23166.562,592481.1
30,2024-08-08,3,8,0,30,3126,15994.285714285714,19484.0,18645.0,16139.6,16940.5,0.5714285714285714,0.5666666666666667,0.52,15994.285714285714,19685.714285714286,20872.666666666668,0.7142857142857143,0.7142857142857143,0.5333333333333333,796.3085963522924,10693.045917656013,13812.55572461063,15994.285714285714,79829.50791874231,84642.83717462662,23629.455,616110.56
31,2024-08-09,4,8,0,31,3126,15994.285714285714,19484.0,18645.0,16139.6,16940.5,0.5714285714285714,0.5666666666666667,0.52,15994.285714285714,19685.714285714286,20080.666666666668,0.7142857142857143,0.7142857142857143,0.5,720.5298142832473,10481.309422094637,13675.118498801872,14472.228189043717,78248.77775268232,79818.67461451287,27460.857,643571.44
32,2024-08-10,5,8,0,32,3126,15994.285714285714,19484.0,18645.0,16139.6,16940.5,0.5714285714285714,0.5666666666666667,0.52,15994.285714285714,19685.714285714286,20080.666666666668,0.7142857142857143,0.7142857142857143,0.5,651.962336773983,10273.765590054758,13539.048796238967,13095.013587801548,76699.34814105438,78238.15896224912,-2082.3003,641489.1
33,2024-08-11,6,8,0,33,3126,15994.285714285714,19484.0,18645.0,16139.6,16940.5,0.5714285714285714,0.5666666666666667,0.52,15994.285714285714,23105.714285714286,21641.333333333332,0.7142857142857143,0.7142857142857143,0.5333333333333333,589.9199174632618,10070.331401236266,13404.333009838263,11848.85828393216,88241.72807970732,82649.19351413466,-1759.4567,639729.7
34,2024-08-12,0,8,0,34,3126,15994.285714285714,19484.0,18645.0,16139.6,16940.5,0.5714285714285714,0.5666666666666667,0.52,15994.285714285714,19828.571428571428,22396.0,0.7142857142857143,0.7142857142857143,0.5666666666666667,533.781614965444,9870.925479251147,13270.957667908857,10721.290336307167,74226.69816625824,83837.66516513428,20880.035,660609.75
35,2024-08-13,1,8,0,35,3126,15994.285714285714,19484.0,18645.0,16139.6,16940.5,0.5714285714285714,0.5666666666666667,0.52,15994.285714285714,19737.14285714286,23142.0,0.7142857142857143,0.7142857142857143,0.6,482.985578280397,9675.468059071824,13138.909432805413,9701.024665918063,72421.43251403926,84914.86348204456,25519.031,686128.75
36,2024-08-14,2,8,0,36,3126,15994.285714285714,19484.0,18645.0,16139.6,16940.5,0.5714285714285714,0.5666666666666667,0.52,15994.285714285714,19688.571428571428,23914.666666666668,0.7142857142857143,0.7142857142857143,0.6333333333333333,437.02342359983925,9483.880955124088,13008.175099594373,8777.850111012458,70812.69813970834,86012.44015708085,25519.031,711647.75
37,2024-08-15,3,8,0,37,3126,15994.285714285714,19484.0,18645.0,16139.6,16940.5,0.5714285714285714,0.5666666666666667,0.52,15994.285714285714,19682.85714285714,23120.666666666668,0.7142857142857143,0.7142857142857143,0.6333333333333333,395.435146231314,9296.087530011833,12878.741594733478,7942.527230355173,69390.36750417177,81510.09506887922,24758.094,736405.9
38,2024-08-16,4,8,0,38,3126,15994.285714285714,19484.0,18645.0,16139.6,16940.5,0.5714285714285714,0.5666666666666667,0.52,15994.285714285714,19682.85714285714,21551.333333333332,0.7142857142857143,0.7142857142857143,0.6,357.8045167166144,9112.01266386107,12750.595974764374,7186.695831794875,68016.34616785734,74473.07765025533,25201.936,761607.8
39,2024-08-17,5,8,0,39,3126,15994.285714285714,19484.0,18645.0,16139.6,16940.5,0.5714285714285714,0.5666666666666667,0.52,15994.285714285714,19682.85714285714,19993.333333333332,0.7142857142857143,0.7142857142857143,0.5666666666666667,323.7549150674657,8931.582724270975,12623.72542501828,6502.791300651068,66669.53227690679,67721.17342086922,-1944.9259,759662.9
40,2024-08-18,6,8,0,40,3126,15994.285714285714,19484.0,18645.0,16139.6,16940.5,0.5714285714285714,0.5666666666666667,0.52,15994.285714285714,19685.714285714286,21554.666666666668,0.7142857142857143,0.7142857142857143,0.6,292.94556142609696,8754.725536859945,12498.117258334496,5883.968890507812,65358.8731361566,71564.01356394537,-1899.037,757763.8
41,2024-08-19,0,8,0,41,3126,15994.285714285714,19484.0,18645.0,16139.6,16940.5,0.5714285714285714,0.5666666666666667,0.52,15994.285714285714,19708.571428571428,22314.666666666668,0.7142857142857143,0.7142857142857143,0.6333333333333333,265.0681054258843,8581.370356394891,12373.758913791675,5324.035218690998,64139.06643295128,72620.27554608205,23042.887,780806.7
42,2024-08-20,1,8,0,42,3126,15994.285714285714,19484.0,18645.0,16139.6,16940.5,0.5714285714285714,0.5666666666666667,0.52,15994.285714285714,19900.0,21560.0,0.7142857142857143,0.7142857142857143,0.6333333333333333,239.8435401172405,8411.44783849219,12250.637955451733,4817.386280812879,63479.672194712075,68774.96143306493,25307.197,806113.9
43,2024-08-21,2,8,0,43,3126,15994.285714285714,19484.0,18645.0,16139.6,16940.5,0.5714285714285714,0.5666666666666667,0.52,15994.285714285714,23231.428571428572,21541.333333333332,0.7142857142857143,0.7142857142857143,0.6333333333333333,217.01940957228808,8244.890011879019,12128.742071116236,4358.951364012579,72639.29593522465,67354.7596105967,27958.248,834072.1
44,2024-08-22,3,8,0,44,3126,15994.285714285714,19484.0,18645.0,16139.6,16940.5,0.5714285714285714,0.5666666666666667,0.52,15994.285714285714,23265.714285714286,20775.333333333332,0.7142857142857143,0.7142857142857143,0.6333333333333333,196.36728222107743,8081.630251203932,12008.059071095171,3944.142297557466,71306.02222118549,63673.367691479885,27875.553,861947.7
45,2024-08-23,4,8,0,45,3126,15994.285714285714,19484.0,18645.0,16139.6,16940.5,0.5714285714285714,0.5666666666666667,0.52,15994.285714285714,23265.714285714286,19241.333333333332,0.7142857142857143,0.7142857142857143,0.6,177.68046463165837,7921.603250385833,11888.576886987963,3568.8075328883147,69894.06837998802,57804.15985542797,28319.393,890267.06
46,2024-08-24,5,8,0,46,3126,15994.285714285714,19484.0,18645.0,16139.6,16940.5,0.5714285714285714,0.5666666666666667,0.52,15994.285714285714,23265.714285714286,17703.333333333332,0.7142857142857143,0.7142857142857143,0.5666666666666667,160.77193285273947,7764.744996490674,11770.283570476635,3229.190593525945,68510.0730980759,52130.643652363324,-1668.8851,888598.2
47,2024-08-25,6,8,0,47,3126,15994.285714285714,19484.0,18645.0,16139.6,16940.5,0.5714285714285714,0.5666666666666667,0.52,15994.285714285714,20011.428571428572,18505.333333333332,0.7142857142857143,0.7142857142857143,0.6,145.47246061512337,7610.992744125426,11653.167292130956,2921.8924789920247,57760.40688237938,53413.25728006666,-226.71294,888371.5
48,2024-08-26,0,8,0,48,3126,15994.285714285714,19484.0,18645.0,16139.6,16940.5,0.5714285714285714,0.5666666666666667,0.52,15994.285714285714,16754.285714285714,18505.333333333332,0.7142857142857143,0.5714285714285714,0.6,131.62892565832607,7460.284990339083,11537.216340225496,2643.8376464698326,47401.51020616442,52355.60392291373,18322.55,906694.06
49,2024-08-27,1,8,0,49,3126,15994.285714285714,19484.0,18645.0,16139.6,16940.5,0.5714285714285714,0.5666666666666667,0.52,15994.285714285714,13365.714285714286,16972.666666666668,0.7142857142857143,0.42857142857142855,0.5666666666666667,119.10277723152699,7312.561450020669,11422.419119568438,2392.2432297380315,37065.72887378567,47068.51033051137,21458.547,928152.6
50,2024-08-28,2,8,0,50,3126,15994.285714285714,19484.0,18645.0,16139.6,16940.5,0.5714285714285714,0.5666666666666667,0.52,15994.285714285714,6722.857142857143,15416.666666666666,0.7142857142857143,0.2857142857142857,0.5333333333333333,107.76864943108698,7167.763031784382,11308.764150342051,2164.5911873101654,18274.620406754668,41906.84485541028,22318.293,950470.94
51,2024-08-29,3,8,0,51,3126,15994.285714285714,19484.0,18645.0,16139.6,16940.5,0.5714285714285714,0.5666666666666667,0.52,15994.285714285714,3437.1428571428573,15416.666666666666,0.7142857142857143,0.14285714285714285,0.5333333333333333,97.51310649644725,7025.831814332258,11196.240066954697,1958.603101029122,9158.116740117397,41077.03372974518,32114.78,982585.7
52,2024-08-30,4,8,0,52,3126,15994.285714285714,19484.0,18645.0,16139.6,16940.5,0.5714285714285714,0.5666666666666667,0.52,15994.285714285714,3437.1428571428573,15416.666666666666,0.7142857142857143,0.14285714285714285,0.5333333333333333,88.23350750691085,6886.711023284873,11084.835616904275,1772.2173728924142,8976.77387865146,40263.653965273064,36015.16,1.0186009e+06
53,2024-08-31,5,8,0,53,3126,15994.285714285714,19484.0,18645.0,16139.6,16940.5,0.5714285714285714,0.5666666666666667,0.52,15994.285714285714,3437.1428571428573,15416.666666666666,0.7142857142857143,0.14285714285714285,0.5333333333333333,79.8369791168097,6750.345008470838,10974.539659652932,1603.568591886444,8799.021846428896,39466.38019924293,10799.727,1.0294006e+06
54,2024-09-01,6,9,0,54,3126,15994.285714285714,19484.0,18645.0,16139.6,16940.5,0.5714285714285714,0.5666666666666667,0.52,15994.285714285714,6734.285714285715,16988.0,0.7142857142857143,0.14285714285714285,0.5666666666666667,72.23948604784486,6616.679221665993,10865.341165513037,1450.9688643260893,16898.27842594244,42627.82514423783,385.71033,1.0297863e+06
55,2024-09-02,0,9,0,55,3126,15994.285714285714,19484.0,18645.0,16139.6,16940.5,0.5714285714285714,0.5666666666666667,0.52,15994.285714285714,13571.42857142857,18583.333333333332,0.7142857142857143,0.2857142857142857,0.6,65.3649900357767,6485.660194773382,10757.229214544173,1312.890920847387,33380.32793713003,45707.62448233332,20167.066,1.0499534e+06
56,2024-09-03,1,9,0,56,3126,15994.285714285714,19484.0,18645.0,16139.6,16940.5,0.5714285714285714,0.5666666666666667,0.52,15994.285714285714,20162.85714285714,19358.666666666668,0.7142857142857143,0.42857142857142855,0.6,59.144688813918435,6357.235518435301,10650.192995461153,1187.952830982403,48610.62636624642,46671.80378329529,22335.309,1.0722886e+06
57,2024-09-04,2,9,0,57,3126,15994.285714285714,19484.0,18645.0,16139.6,16940.5,0.5714285714285714,0.5666666666666667,0.52,15994.285714285714,26945.714285714286,19422.0,0.7142857142857143,0.5714285714285714,0.6,53.51632751692623,6231.353821068866,10544.22180455287,1074.904172334626,63677.05286382671,45897.30699315394,22461.809,1.0947504e+06
58,2024-09-05,3,9,0,58,3126,15994.285714285714,19484.0,18645.0,16139.6,16940.5,0.5714285714285714,0.5666666666666667,0.52,15994.285714285714,26945.714285714286,18654.666666666668,0.7142857142857143,0.5714285714285714,0.5666666666666667,48.42357561318232,6107.964748316682,10439.305044611921,972.6135159313434,62416.16273720707,43211.05382952567,24248.924,1.1189992e+06
59,2024-09-06,4,9,0,59,3126,15994.285714285714,19484.0,18645.0,16139.6,16940.5,0.5714285714285714,0.5666666666666667,0.52,15994.285714285714,26945.714285714286,17870.666666666668,0.7142857142857143,0.5714285714285714,0.5333333333333333,43.815463129900934,5987.018942904441,10335.432223874885,880.0571025021933,61180.23990790891,40575.34576326245,23740.357,1.1427396e+06
60,2024-09-07,5,9,0,60,3126,15994.285714285714,19484.0,18645.0,16139.6,16940.5,0.5714285714285714,0.5666666666666667,0.52,15994.285714285714,26945.714285714286,17110.666666666668,0.7142857142857143,0.5714285714285714,0.5,39.645870528509356,5868.468024897346,10232.592954973125,796.3085963522924,59968.789990321326,38080.48898045845,-1422.2827,1.1413174e+06
61,2024-09-08,6,9,0,61,3126,15994.285714285714,19484.0,18645.0,16139.6,16940.5,0.5714285714285714,0.5666666666666667,0.52,15994.285714285714,26957.14285714286,18684.666666666668,0.7142857142857143,0.5714285714285714,0.5333333333333333,35.873067124804365,5752.2645723474925,10130.776953894048,720.5298142832473,58806.25949993008,40760.08212341206,-2382.257,1.1389351e+06
62,2024-09-09,0,9,0,62,3126,15994.285714285714,19484.0,18645.0,16139.6,16940.5,0.5714285714285714,0.5666666666666667,0.52,15994.285714285714,20120.0,18684.666666666668,0.7142857142857143,0.42857142857142855,0.5333333333333333,32.459293434238624,5638.362102324462,10029.974038952705,651.962336773983,43022.117556395984,39952.978421242886,19240.998,1.1581761e+06
63,2024-09-10,1,9,0,63,3126,15994.285714285714,19484.0,18645.0,16139.6,16940.5,0.5714285714285714,0.5666666666666667,0.52,15994.285714285714,13528.57142857143,17124.0,0.7142857142857143,0.2857142857142857,0.5,29.370383262308064,5526.715052321526,9930.174129773597,589.9199174632618,28355.013317516616,35890.79975020149,22860.174,1.1810362e+06
64,2024-09-11,2,9,0,64,3126,15994.285714285714,19484.0,18645.0,16139.6,16940.5,0.5714285714285714,0.5666666666666667,0.52,15994.285714285714,6745.714285714285,16369.333333333334,0.7142857142857143,0.14285714285714285,0.4666666666666667,26.575421757793375,5417.278762030034,9831.36724628264,533.781614965444,13858.619458086338,33629.70203610001,22198.564,1.2032349e+06
65,2024-09-12,3,9,0,65,3126,15994.285714285714,19484.0,18645.0,16139.6,16940.5,0.5714285714285714,0.5666666666666667,0.52,15994.285714285714,6745.714285714285,15623.333333333334,0.7142857142857143,0.14285714285714285,0.43333333333333335,24.04643600653843,5310.009455474701,9733.543507709144,482.985578280397,13584.200406679414,31461.52979971375,24011.713,1.2272466e+06
66,2024-09-13,4,9,0,66,3126,15994.285714285714,19484.0,18645.0,16139.6,16940.5,0.5714285714285714,0.5666666666666667,0.52,15994.285714285714,6745.714285714285,14850.666666666666,0.7142857142857143,0.14285714285714285,0.4,21.75811506912317,5204.864223502628,9636.69313159773,437.02342359983925,13315.215216560247,29313.4002421103,21697.896,1.2489445e+06
67,2024-09-14,5,9,0,67,3126,15994.285714285714,19484.0,18645.0,16139.6,16940.5,0.5714285714285714,0.5666666666666667,0.52,15994.285714285714,6745.714285714285,14092.0,0.7142857142857143,0.14285714285714285,0.36666666666666664,19.687556660474705,5101.801006619072,9540.806432830084,395.435146231314,13051.556290066275,27265.093576393432,-2043.7424,1.2469008e+06
68,2024-09-15,6,9,0,68,3126,15994.285714285714,19484.0,18645.0,16139.6,16940.5,0.5714285714285714,0.5666666666666667,0.52,15994.285714285714,6671.428571428572,15648.666666666666,0.7142857142857143,0.14285714285714285,0.4,17.814037936100597,5000.778578163083,9445.873822656416,357.8045167166144,12652.236723363034,29677.39711995008,-2726.1584,1.2441746e+06
69,2024-09-16,0,9,0,69,3126,15994.285714285714,19484.0,18645.0,16139.6,16940.5,0.5714285714285714,0.5666666666666667,0.52,15994.285714285714,10017.142857142857,16429.333333333332,0.7142857142857143,0.2857142857142857,0.43333333333333335,16.11880809089589,4901.756527816296,9351.885807736606,323.7549150674657,18621.147756323644,30540.94844217417,23207.17,1.2673818e+06
70,2024-09-17,1,9,0,70,3126,15994.285714285714,19484.0,18645.0,16139.6,16940.5,0.5714285714285714,0.5666666666666667,0.52,15994.285714285714,16420.0,16362.0,0.7142857142857143,0.42857142857142855,0.43333333333333335,14.584900694783377,4804.695245438261,9258.83298919083,292.94556142609696,29919.190702412157,29813.507811989508,23202.39,1.2905841e+06
71,2024-09-18,2,9,0,71,3126,15994.285714285714,19484.0,18645.0,16139.6,16940.5,0.5714285714285714,0.5666666666666667,0.52,15994.285714285714,19657.14285714286,16357.333333333334,0.7142857142857143,0.5714285714285714,0.43333333333333335,13.196963886978669,4709.555905221858,9166.706061659694,265.0681054258843,35108.41258160144,29214.825957922534,23052.486,1.3136366e+06
72,2024-09-19,3,9,0,72,3126,15994.285714285714,19484.0,18645.0,16139.6,16940.5,0.5714285714285714,0.5666666666666667,0.52,15994.285714285714,25700.0,16976.666666666668,0.7142857142857143,0.7142857142857143,0.43333333333333335,11.941106729407572,4616.30045016246,9075.495812373672,239.8435401172405,44992.2832576098,29720.583480026813,24476.777,1.3381134e+06
73,2024-09-20,4,9,0,73,3126,15994.285714285714,19484.0,18645.0,16139.6,16940.5,0.5714285714285714,0.5666666666666667,0.52,15994.285714285714,25700.0,15426.666666666666,0.7142857142857143,0.7142857142857143,0.4,10.804760181528973,4524.891576834621,8985.193120231825,217.01940957228808,44101.37635815086,26472.265860638418,28822.104,1.3669355e+06
74,2024-09-21,5,9,0,74,3126,15994.285714285714,19484.0,18645.0,16139.6,16940.5,0.5714285714285714,0.5666666666666667,0.52,15994.285714285714,25700.0,14660.0,0.7142857142857143,0.7142857142857143,0.36666666666666664,9.776551305152417,4435.292720470207,8895.788954889686,196.36728222107743,43228.11059726138,24658.525344585676,-578.9645,1.3663565e+06
