index,datetime,date,day_of_week,month,is_holiday,rm_id,daily_weight,num_orders,average_orders,max_orders,std_orders,cumulative_weight,bernoulli_success,staleness,rolling_7_avg,rolling_30_avg,rolling_100_avg,rolling_200_avg,rolling_500_avg,rolling_7_cumulative_avg,rolling_30_cumulative_avg,rolling_100_cumulative_avg,rolling_7_freq,rolling_30_freq,rolling_100_freq,shifted_30_rolling_7_avg,shifted_100_rolling_7_avg,shifted_100_rolling_30_avg,shifted_30_rolling_7_freq,shifted_100_rolling_7_freq,shifted_100_rolling_30_freq,true_rolling_7_avg,true_rolling_30_avg,true_rolling_100_avg,true_rolling_200_avg,true_rolling_500_avg,true_rolling_7_cumulative_avg,true_rolling_30_cumulative_avg,true_rolling_100_cumulative_avg,true_rolling_7_freq,true_rolling_30_freq,true_rolling_100_freq,rolling_7_short_decay,rolling_30_medium_decay,rolling_100_long_decay,rolling_7_medium_decay,rolling_30_long_decay,rolling_100_very_long_decay,rolling_7_noise,rolling_30_noise,rolling_100_noise,rolling_7_decay,rolling_30_decay,rolling_100_decay,freq_x_7,freq_x_30,freq_x_100,rolling_7_cumulative_decay,rolling_30_cumulative_decay,rolling_100_cumulative_decay,rolling_7_cumulative_short_decay,rolling_7_cumulative_medium_decay,rolling_30_cumulative_medium_decay,rolling_30_cumulative_long_decay,rolling_100_cumulative_long_decay,shifted_30_rolling_7_short_decay,shifted_100_rolling_7_medium_decay,shifted_100_rolling_30_medium_decay
576654,2024-02-17,2024-02-17,5,2,0,2130,0.0,0.0,0.0,0.0,0.0,337149973.0,0,3,39216.57142857143,26874.1,27860.23,23957.505,33684.588,336928084.28571427,336643741.3333333,335899946.93,0.7142857142857143,0.5666666666666667,0.46,23731.14285714286,10125.714285714286,10485.266666666666,0.5714285714285714,0.2857142857142857,0.3,37348.857142857145,25674.566666666666,28198.75,24253.065,33232.93,337040872.28571427,336723126.0,335985329.83,0.7142857142857143,0.5333333333333333,0.46,29052.35066695178,25309.07425199646,27308.56048402106,36932.77610020195,26341.95716631307,27583.016079713587,-19950.044277767935,-33253.47481241229,74488.25304313685,28702.10294837796,26089.979863891553,27114.109848535387,20501.50210598426,14784.321922871879,12472.490530326279,112309361.42857142,112214580.44444443,111966648.97666667,249602463.8982427,317306920.14877015,317039136.0408431,326694415.17399263,325972603.2173994,353113.039238918,70462.32411410999,72964.3595940573
576655,2024-02-18,2024-02-18,6,2,0,2130,0.0,0.0,0.0,0.0,0.0,337149973.0,0,4,39216.57142857143,26874.1,27860.23,23957.505,33684.588,336928084.28571427,336643741.3333333,335899946.93,0.7142857142857143,0.5666666666666667,0.46,35259.0,29032.0,9227.1,0.7142857142857143,0.42857142857142855,0.3333333333333333,37348.857142857145,22984.733333333334,26875.31,24139.205,33131.634,337078221.14285713,336746110.73333335,336012205.14,0.7142857142857143,0.5,0.45,26287.653965359936,24807.921004429085,27127.10892470097,36201.458134953384,26166.92819669135,27491.225761635687,-39672.24951321439,-53295.999749883056,90030.92739084913,25245.852111711254,24513.609102095616,28178.372582484295,18032.75150836518,13891.045157854182,12962.051387942776,84232021.07142857,84160935.33333333,83974986.7325,225849648.96909976,311023822.16087705,310761340.5335543,323443751.42979306,322729121.62216985,474717.93937612465,198026.06628044904,62937.66589199268
576656,2024-02-19,2024-02-19,0,2,0,2130,8112.0,1.0,8112.0,8112.0,0.0,337158085.0,0,5,39216.57142857143,26874.1,27860.23,23957.505,33684.588,336928084.28571427,336643741.3333333,335899946.93,0.7142857142857143,0.5666666666666667,0.46,35259.0,29032.0,8227.1,0.7142857142857143,0.42857142857142855,0.3333333333333333,30427.0,23255.133333333335,26956.43,23854.17,33066.698,337108648.14285713,336769365.8666667,336039161.57,0.7142857142857143,0.5333333333333333,0.46,23786.05294023904,24316.69125604018,26946.863019131793,35484.62123565135,25993.062205963473,27399.740901904643,-59394.45474866084,-73338.52468735381,105573.60173856141,21999.970649465817,24699.799589135047,25974.263935118168,15714.26474961844,13996.55310050986,11948.161410154358,67385616.85714285,67328748.26666667,67179989.386,204357213.23752803,304865137.84888786,304607853.70601875,320225432.33027387,319517913.2080443,429542.55456044374,194104.8874482517,55005.522166075774
576657,2024-02-20,2024-02-20,1,2,0,2130,0.0,0.0,0.0,0.0,0.0,337158085.0,0,6,39216.57142857143,26874.1,27860.23,23957.505,33684.588,336928084.28571427,336643741.3333333,335899946.93,0.7142857142857143,0.5666666666666667,0.46,35259.0,29032.0,8227.1,0.7142857142857143,0.42857142857142855,0.3333333333333333,24578.714285714286,23255.133333333335,26956.43,23808.37,33066.698,337133226.85714287,336792621.0,336066118.0,0.5714285714285714,0.5333333333333333,0.46,21522.51072771254,23835.18850838056,26767.814756354728,34781.97865797817,25820.35146672345,27308.56048402106,-79116.6599841073,-93381.04962482458,121116.2760862737,23818.617446947075,22750.680059646413,28261.991144540087,17013.29817639077,12892.052033799633,13000.51592648844,56154680.71428571,56107290.22222222,55983324.48833334,184910053.1828689,298828403.65696096,298576214.0814578,317039136.0408431,316338656.85150534,388666.1760050422,190261.3531591334,53916.339851732795
576658,2024-02-21,2024-02-21,2,2,0,2130,26250.0,2.0,13125.0,23762.0,15042.989662962613,337184335.0,0,7,39216.57142857143,26874.1,27860.23,23957.505,33684.588,336928084.28571427,336643741.3333333,335899946.93,0.7142857142857143,0.5666666666666667,0.46,42819.28571428572,32614.0,10837.833333333334,0.7142857142857143,0.5714285714285714,0.36666666666666664,19870.571428571428,21519.4,26968.19,23939.62,33119.198,337153097.4285714,336814140.4,336093086.19,0.5714285714285714,0.5333333333333333,0.46,19474.373036514655,23363.220153931048,26589.956178639735,34093.249335534085,25648.78830290999,27217.68349486826,-98838.86521955376,-113423.57456229534,136658.950433986,18455.692648769247,22778.002145981663,24841.733197135865,13182.637606263748,12907.53454938961,11427.197270682498,48132583.469387755,48091963.047619045,47985706.70428572,167313535.09087905,292911204.8109287,292664008.9235987,313884543.9292166,313191034.624268,427087.3682991271,209503.7510633898,69619.38850595373
576659,2024-02-22,2024-02-22,3,2,0,2130,10011.0,1.0,10011.0,10011.0,0.0,337194346.0,0,8,39216.57142857143,26874.1,27860.23,23957.505,33684.588,336928084.28571427,336643741.3333333,335899946.93,0.7142857142857143,0.5666666666666667,0.46,32237.0,47662.57142857143,10837.833333333334,0.5714285714285714,0.7142857142857143,0.4,10441.142857142857,21853.1,26014.9,23989.675,32983.524,337163538.5714286,336835993.5,336119101.09,0.5714285714285714,0.5666666666666667,0.46,17621.141416229028,22900.59739905686,26413.27938113185,33418.15776740693,25478.36508946536,27127.10892470097,-118561.07045500021,-133466.0994997661,152201.62478169828,14937.163970385864,22957.015397103023,24295.920361385208,10669.402835989902,13008.975391691713,11176.123366237196,42116010.53571428,42080467.666666664,41987493.36625,151391547.0940999,287111174.35235554,286868873.2715478,310761340.5335543,310074731.7614865,290939.36018125777,300109.204618916,68240.83224996341
576660,2024-02-23,2024-02-23,4,2,0,2130,32880.0,2.0,16440.0,22460.0,8513.565645486033,337227226.0,0,9,39216.57142857143,26874.1,27860.23,23957.505,33684.588,336928084.28571427,336643741.3333333,335899946.93,0.7142857142857143,0.5666666666666667,0.46,27417.0,42751.142857142855,10837.833333333334,0.42857142857142855,0.5714285714285714,0.4,11036.142857142857,22949.1,26343.7,24082.875,32810.302,337174574.71428573,336858942.6,336145444.79,0.5714285714285714,0.6,0.47,15944.268101907186,22447.135188487664,26237.776511499895,32756.433907968105,25309.07425199646,27036.835767134155,-138283.27569044667,-153508.62443723687,167744.29912941056,17191.0512498968,23508.994101147557,27365.977732428764,12279.322321354855,13321.763323983616,12588.349756917232,37436453.809523806,37404860.14814815,37322216.325555556,136984736.58509475,281425992.1917234,281188488.9937749,307669213.53091407,306989436.6302776,223891.88049286726,263854.0022850361,66889.57323676298
576661,2024-02-24,2024-02-24,5,2,0,2130,0.0,0.0,0.0,0.0,0.0,337227226.0,0,10,39216.57142857143,26874.1,27860.23,23957.505,33684.588,336928084.28571427,336643741.3333333,335899946.93,0.7142857142857143,0.5666666666666667,0.46,22716.714285714286,49046.857142857145,10837.833333333334,0.2857142857142857,0.5714285714285714,0.43333333333333335,11036.142857142857,22949.1,25538.0,23452.4,32810.302,337185610.85714287,336881891.7,336170982.79,0.5714285714285714,0.6,0.46,14426.970381802808,22002.65213129299,26063.43976958743,32107.813058850752,25140.908266438197,26946.863019131793,-158005.48092589312,-173551.14937470763,183286.97347712284,15825.698719707125,21907.056113024377,28633.6812570869,11304.070514076519,12413.998464047147,13171.493378259975,33692808.428571425,33664374.13333333,33589994.693,123948915.3619932,275853384.18036455,275620583.8608293,304607853.70601875,303934840.698557,167855.07624052218,296716.19495170977,65565.07094473012
576662,2024-02-25,2024-02-25,6,2,0,2130,0.0,0.0,0.0,0.0,0.0,337227226.0,0,11,39216.57142857143,26874.1,27860.23,23957.505,33684.588,336928084.28571427,336643741.3333333,335899946.93,0.7142857142857143,0.5666666666666667,0.46,13655.857142857143,34244.0,11413.466666666667,0.2857142857142857,0.5714285714285714,0.4666666666666667,11036.142857142857,22373.466666666667,25250.76,22815.215,32603.232,337196647.0,336904265.1666667,336196233.55,0.5714285714285714,0.5666666666666667,0.45,13054.062630351715,21566.970428323442,25890.26140706612,31472.03576306682,24973.859658719095,26857.18968099577,-177727.68616133957,-193593.6743121784,198829.64782483512,15165.54469679241,18834.547620302415,24618.500735810543,10832.531926280293,10672.910318171369,11324.51033847285,30629825.844155844,30603976.484848484,30536358.811818182,112153616.5445036,270391121.20077205,270162930.63641816,301576954.92033476,300910638.5041863,91301.61937598823,203062.0031982352,67680.21857170943
576663,2024-02-26,2024-02-26,0,2,0,2130,0.0,0.0,0.0,0.0,0.0,337227226.0,0,12,39216.57142857143,26874.1,27860.23,23957.505,33684.588,336928084.28571427,336643741.3333333,335899946.93,0.7142857142857143,0.5666666666666667,0.46,13655.857142857143,34244.0,11413.466666666667,0.2857142857142857,0.5714285714285714,0.43333333333333335,9877.285714285714,22373.466666666667,25250.76,22815.215,32406.62,337206524.28571427,336926638.6333333,336221484.31,0.42857142857142855,0.5666666666666667,0.45,11811.804325327153,21139.915801088664,25718.23372709134,30848.847701220857,24807.921004429085,26767.814756354728,-197449.89139678603,-213636.19924964916,214372.32217254743,12939.959312076173,21919.37756941518,26002.008899812754,9242.828080054409,12420.980622668601,11960.924093913867,28077340.357142854,28053645.11111111,27991662.24416667,101480788.81752373,265037018.27492285,264813346.18648207,298576214.0814578,297916527.62442565,82613.12153867114,199041.10613392227,66340.0604531008
576664,2024-02-27,2024-02-27,1,2,0,2130,22100.0,1.0,22100.0,22100.0,0.0,337249326.0,0,13,39216.57142857143,26874.1,27860.23,23957.505,33684.588,336928084.28571427,336643741.3333333,335899946.93,0.7142857142857143,0.5666666666666667,0.46,13655.857142857143,34244.0,11413.466666666667,0.2857142857142857,0.5714285714285714,0.4,13034.42857142857,23110.133333333335,25471.76,22823.115,32450.82,337219558.71428573,336949748.76666665,336246956.07,0.5714285714285714,0.6,0.46,10687.762528075,20721.31742204362,25547.34908396012,30237.99958977883,24643.08492848956,26678.737252153038,-217172.09663223248,-233678.72418711992,229914.9965202597,10742.902453328068,20534.72897446992,23176.132237011472,7673.501752377191,11636.346418866287,10661.020829025278,25917544.945054945,25895672.41025641,25838457.456153847,91823614.93390062,259788933.6902576,259569690.6059122,295605331.1128033,294952208.64569205,74751.44358894211,195099.82816597965,65026.43924321935
576665,2024-02-28,2024-02-28,2,2,0,2130,0.0,0.0,0.0,0.0,0.0,337249326.0,0,14,39216.57142857143,26874.1,27860.23,23957.505,33684.588,336928084.28571427,336643741.3333333,335899946.93,0.7142857142857143,0.5666666666666667,0.46,9108.142857142857,39305.28571428572,12963.066666666668,0.2857142857142857,0.5714285714285714,0.43333333333333335,9284.42857142857,21560.533333333333,24866.73,22823.115,32450.82,337228843.14285713,336971309.3,336271822.8,0.42857142857142855,0.5666666666666667,0.45,9670.687450484864,20311.00784625531,25377.599882771294,29639.24708135142,24479.34410482555,26589.956178639735,-236894.30186767894,-253721.2491245907,245457.670867972,12669.159505705038,17158.73107986851,23348.313529323634,9049.39964693217,9723.280945258823,10740.224223488873,24066291.734693877,24045981.523809522,23992853.35214286,83085442.65151884,254644768.14296716,254429866.3625601,292664008.9235987,292017385.13361734,45112.92689745133,219501.48686793153,72392.61478430811
576666,2024-02-29,2024-02-29,3,2,0,2130,6953.0,1.0,6953.0,6953.0,0.0,337256279.0,0,15,39216.57142857143,26874.1,27860.23,23957.505,33684.588,336928084.28571427,336643741.3333333,335899946.93,0.7142857142857143,0.5666666666666667,0.46,10616.714285714286,35384.28571428572,13315.066666666668,0.42857142857142855,0.5714285714285714,0.4666666666666667,8847.57142857143,21440.3,24157.33,22857.88,32247.222,337237690.71428573,336992749.6,336295980.13,0.42857142857142855,0.5666666666666667,0.45,8750.39986332948,19908.822944422554,25208.97857908798,29052.35066695178,24316.69125604018,26501.470549357527,-256616.5071031254,-273763.77406206145,261000.34521568427,14399.106733366387,21982.532420205865,26171.514768656463,10285.076238118849,12456.76837144999,12038.896793581973,22461872.285714284,22442916.088888887,22393329.795333333,75178817.40517509,249602463.8982427,249391817.45819646,289751953.37917393,289111763.60340464,47580.81237718771,193691.71849384432,72885.97445067379
576667,2024-03-01,2024-03-01,4,3,0,2130,72517.0,4.0,18129.25,23380.0,6755.403633388608,337328796.0,1,0,14510.0,23364.866666666665,24213.11,23220.465,32211.668,337252200.71428573,337016114.46666664,336320193.24,0.42857142857142855,0.5666666666666667,0.45,12728.142857142857,44947.0,13807.733333333334,0.5714285714285714,0.7142857142857143,0.5,14510.0,23364.866666666665,24213.11,23220.465,32211.668,337252200.71428573,337016114.46666664,336320193.24,0.42857142857142855,0.5666666666666667,0.45,14510.0,23364.866666666665,24213.11,14510.0,23364.866666666665,24213.11,14510.0,23364.866666666665,24213.11,14510.0,23364.866666666665,24213.11,6218.571428571428,13240.091111111109,10895.899500000001,inf,inf,inf,337252200.71428573,337252200.71428573,337016114.46666664,337016114.46666664,336320193.24,255651.58332075024,332115.90447863593,102026.1161990747
576668,2024-03-02,2024-03-02,5,3,0,2130,0.0,0.0,0.0,0.0,0.0,337328796.0,0,1,14510.0,23364.866666666665,24213.11,23220.465,32211.668,337252200.71428573,337016114.46666664,336320193.24,0.42857142857142855,0.5666666666666667,0.45,15439.57142857143,46672.71428571428,14440.4,0.7142857142857143,0.7142857142857143,0.5,14510.0,22732.2,23286.61,23220.465,31978.644,337266710.71428573,337038846.6666667,336343479.85,0.42857142857142855,0.5333333333333333,0.44,13129.190935701772,22902.211308655893,24052.226142058837,14222.682749681018,23209.618956248043,24132.53400127194,7212.850158955047,5939.5045958495575,37721.12783313834,13183.460789875588,22712.378476130572,24214.83066966669,5650.054624232394,12870.347803140658,10896.67380135001,337252200.71428573,337016114.46666664,336320193.24,305158410.5212595,330574159.7099264,330342748.2832242,333662748.0985139,332973751.4037501,280601.0155847568,338038.4739912813,104588.10580291908
576669,2024-03-03,2024-03-03,6,3,0,2130,0.0,0.0,0.0,0.0,0.0,337328796.0,0,2,14510.0,23364.866666666665,24213.11,23220.465,32211.668,337252200.71428573,337016114.46666664,336320193.24,0.42857142857142855,0.5666666666666667,0.45,12972.57142857143,48069.142857142855,14440.4,0.5714285714285714,0.7142857142857143,0.5,14510.0,22732.2,22901.62,23220.465,31782.496,337281220.71428573,337061578.8666667,336366381.47,0.42857142857142855,0.5333333333333333,0.43,11879.783227161517,22448.717140535475,23892.41127590543,13941.05476210021,23055.402788270218,24052.226142058837,-84.29968208990613,-11485.85747496755,51229.14566627668,11829.432112283792,22838.346524621244,23615.44643605145,5069.756619550196,12941.729697285371,10626.950896223152,168626100.35714287,168508057.23333332,168160096.62,276118748.26801383,324028352.7771653,323801523.60372376,330342748.2832242,329660607.22011954,213329.35485568296,341258.5668845949,102517.12255168783
576670,2024-03-04,2024-03-04,0,3,0,2130,18395.0,1.0,18395.0,18395.0,0.0,337347191.0,0,3,14510.0,23364.866666666665,24213.11,23220.465,32211.668,337252200.71428573,337016114.46666664,336320193.24,0.42857142857142855,0.5666666666666667,0.45,12972.57142857143,48069.142857142855,14440.4,0.5714285714285714,0.7142857142857143,0.4666666666666667,17137.85714285714,23345.366666666665,23085.57,23312.44,31607.886,337298358.5714286,337084924.23333335,336389467.04,0.5714285714285714,0.5666666666666667,0.44,10749.272382091727,22004.20275859149,23733.65829863053,13665.003382307448,22902.211308655893,23972.18553005032,-7381.449523134859,-28911.219545784657,64737.16349941502,10802.515857241591,21650.797070392116,23544.80397614795,4629.649653103539,12268.785006555532,10595.161789266576,112417400.23809524,112338704.82222222,112106731.08,249842575.25415075,317612161.50595075,317389823.85107607,327055783.0180494,326380429.37192917,193028.38263889324,334501.19451484457,100487.14751639047
576671,2024-03-05,2024-03-05,1,3,0,2130,0.0,0.0,0.0,0.0,0.0,337347191.0,1,0,13980.714285714286,23345.366666666665,23085.57,23312.44,31607.886,337312339.28571427,337108269.6,336412552.61,0.42857142857142855,0.5666666666666667,0.44,12972.57142857143,48069.142857142855,14440.4,0.5714285714285714,0.7142857142857143,0.43333333333333335,13980.714285714286,23345.366666666665,23085.57,23312.44,31607.886,337312339.28571427,337108269.6,336412552.61,0.42857142857142855,0.5666666666666667,0.44,13980.714285714286,23345.366666666665,23085.57,13980.714285714286,23345.366666666665,23085.57,13980.714285714286,23345.366666666665,23085.57,13980.714285714286,23345.366666666665,23085.57,5991.734693877551,13229.04111111111,10157.6508,inf,inf,inf,337312339.28571427,337312339.28571427,337108269.6,337108269.6,336412552.61,260561.06241726084,355185.5931989401,106700.92569099816
576672,2024-03-06,2024-03-06,2,3,0,2130,0.0,0.0,0.0,0.0,0.0,337347191.0,0,1,13980.714285714286,23345.366666666665,23085.57,23312.44,31607.886,337312339.28571427,337108269.6,336412552.61,0.42857142857142855,0.5666666666666667,0.44,6331.428571428572,46923.71428571428,14440.4,0.42857142857142855,0.7142857142857143,0.4666666666666667,13980.714285714286,23345.366666666665,22560.72,23312.44,31607.886,337326320.0,337131614.96666664,336435113.33,0.42857142857142855,0.5666666666666667,0.43,12650.273416584168,22883.09743452641,22932.178074536034,13703.877594737944,23190.24852387607,23008.74621078182,6949.744814474114,5934.5475660804,35964.55544417315,12663.57643371209,23083.073587529187,23008.339292763918,5427.247043019467,13080.408366266538,10123.669288816123,337312339.28571427,337108269.6,336412552.61,305212826.15095526,330633107.4578552,330433078.622656,333753986.27294976,333065191.78266376,115068.30325338806,339856.4024805567,104588.10580291908
576673,2024-03-07,2024-03-07,3,3,0,2130,46530.0,3.0,15510.0,19374.0,6014.804734985169,337393721.0,0,2,13980.714285714286,23345.366666666665,23085.57,23312.44,31607.886,337312339.28571427,337108269.6,336412552.61,0.42857142857142855,0.5666666666666667,0.44,15748.57142857143,52274.57142857143,16989.733333333334,0.42857142857142855,0.7142857142857143,0.5,19634.571428571428,22347.033333333333,21872.53,23545.09,31433.114,337345954.5714286,337153962.0,336456985.86,0.42857142857142855,0.5666666666666667,0.43,11446.440735710956,22429.981746472007,22779.805360761344,13432.522637520302,23036.161062614978,22932.178074536034,-81.22465676605862,-11476.271534505864,48843.54088834631,11560.210181421397,22702.783190119888,22940.39801074546,4954.375792037741,12864.91047440127,10093.775124728001,168656169.64285713,168554134.8,168206276.305,276167985.5658886,324086133.28147954,323890065.2825942,330433078.622656,329751137.752061,258979.69429224837,371114.27976232074,120615.67368312716
576674,2024-03-08,2024-03-08,4,3,0,2130,17368.0,3.0,5789.333333333333,6232.0,486.7908517354588,337411089.0,0,3,13980.714285714286,23345.366666666665,23085.57,23312.44,31607.886,337312339.28571427,337108269.6,336412552.61,0.42857142857142855,0.5666666666666667,0.44,20410.714285714286,57563.57142857143,18570.233333333334,0.42857142857142855,0.7142857142857143,0.5333333333333333,11756.142857142857,21345.466666666667,21006.59,23631.93,31262.49,337357710.71428573,337175307.46666664,336477992.45,0.42857142857142855,0.5666666666666667,0.43,10357.167881002331,21985.838350186597,22628.445086530228,13166.540868460357,22883.09743452641,22855.86474050478,-7112.194128006231,-28887.090635092132,61722.52633251946,10189.248502424123,22358.567823665355,22789.645616751342,4366.8207867531955,12669.855100077035,10027.44407137059,112437446.42857142,112369423.2,112137517.53666668,249887127.00363076,317668797.8796226,317476612.28723717,327145214.55558634,326470059.110027,303705.95288445806,400570.55855191936,129225.62923329396
576675,2024-03-09,2024-03-09,5,3,0,2130,0.0,0.0,0.0,0.0,0.0,337411089.0,0,4,13980.714285714286,23345.366666666665,23085.57,23312.44,31607.886,337312339.28571427,337108269.6,336412552.61,0.42857142857142855,0.5666666666666667,0.44,29685.14285714286,44327.857142857145,21366.933333333334,0.42857142857142855,0.5714285714285714,0.5333333333333333,11756.142857142857,18548.766666666666,21006.59,23631.93,30951.36,337369466.85714287,337193856.23333335,336498999.04,0.42857142857142855,0.5333333333333333,0.43,9371.55304361112,21550.489582389684,22478.090524694482,12905.825891304015,22731.050836757266,22779.805360761344,-14143.163599246403,-46297.90973567839,74601.51177669261,9605.991215435337,22408.408793869123,22127.936252068987,4116.853378043716,12698.098316525837,9736.291950910354,84328084.82142857,84277067.4,84103138.1525,226107222.79838917,311378534.23255783,311190154.169873,323890065.2825942,323221627.74596334,399672.9869601731,302358.4726040819,145742.96488277084
576676,2024-03-10,2024-03-10,6,3,0,2130,0.0,0.0,0.0,0.0,0.0,337411089.0,0,5,13980.714285714286,23345.366666666665,23085.57,23312.44,31607.886,337312339.28571427,337108269.6,336412552.61,0.42857142857142855,0.5666666666666667,0.44,34528.71428571428,44098.28571428572,22497.1,0.5714285714285714,0.5714285714285714,0.5666666666666667,11756.142857142857,17418.6,20637.67,23631.93,30509.632,337381223.0,337211274.8333333,336519636.71,0.42857142857142855,0.5,0.42,8479.731858968125,21123.76129776942,22328.73499280438,12650.273416584168,22580.014511655936,22703.99909020072,-21174.133070486572,-63708.72883626465,87480.49722086577,7933.917199409379,21349.762398670748,23068.452321135785,3400.250228318305,12098.19869258009,10150.119021299744,67462467.85714285,67421653.92,67282510.522,204590275.67617592,305212826.15095526,305028176.2634342,320667305.2860396,320005518.8140265,420645.85325657,294836.4833711861,150413.23585740093
576677,2024-03-11,2024-03-11,0,3,0,2130,82245.0,5.0,16449.0,24139.0,5736.319203112742,337493334.0,0,6,13980.714285714286,23345.366666666665,23085.57,23312.44,31607.886,337312339.28571427,337108269.6,336412552.61,0.42857142857142855,0.5666666666666667,0.44,34528.71428571428,44098.28571428572,22497.1,0.5714285714285714,0.5714285714285714,0.5333333333333333,20877.571428571428,20160.1,21460.12,24043.155,30540.27,337402100.5714286,337231434.93333334,336541096.83,0.42857142857142855,0.5333333333333333,0.43,7672.778680905986,20705.48279932217,22180.3718528117,12399.781219903518,22429.981746472007,22628.445086530228,-28205.10254172675,-81119.54793685093,100359.48266503893,7844.478772546785,20100.034509566205,22553.260803742043,3361.919473948622,11390.01955542085,9923.4347536465,56218723.21428571,56184711.6,56068758.76833334,185120936.7980962,299169207.2693717,298988213.6945973,317476612.28723717,316821410.7006432,380616.1077682079,288998.3298428659,147434.85423520047
576678,2024-03-12,2024-03-12,1,3,0,2130,0.0,0.0,0.0,0.0,0.0,337493334.0,0,7,13980.714285714286,23345.366666666665,23085.57,23312.44,31607.886,337312339.28571427,337108269.6,336412552.61,0.42857142857142855,0.5666666666666667,0.44,34528.71428571428,44098.28571428572,22497.1,0.5714285714285714,0.5714285714285714,0.5333333333333333,20877.571428571428,20160.1,21460.12,24043.155,30540.27,337422978.14285713,337251595.03333336,336562556.95,0.42857142857142855,0.5333333333333333,0.43,6942.6172507923275,20295.486770071435,22032.99451077468,12154.249101043448,22280.94587305788,22553.142510260175,-35236.07201296692,-98530.36703743719,113238.46810921209,6757.1048148659875,19391.514202527625,21206.922782959675,2895.9020635139946,10988.524714765654,9331.046024502257,48187477.04081632,48158324.22857143,48058936.08714286,167504350.47678742,293245260.0596719,293067850.3978009,314317667.2142283,313668984.99234873,344395.69621588173,283275.7794998453,144515.44852051837
576679,2024-03-13,2024-03-13,2,3,0,2130,20415.0,1.0,20415.0,20415.0,0.0,337513749.0,0,8,13980.714285714286,23345.366666666665,23085.57,23312.44,31607.886,337312339.28571427,337108269.6,336412552.61,0.42857142857142855,0.5666666666666667,0.44,42609.42857142857,56239.42857142857,24382.6,0.7142857142857143,0.5714285714285714,0.5666666666666667,23794.0,18955.1,20289.54,24145.23,30581.1,337446772.14285713,337270550.1333333,336582846.49,0.5714285714285714,0.5333333333333333,0.43,6281.939867618841,19893.609206138823,21886.59641656498,11913.578843882611,22132.900267572433,22478.090524694482,-42267.04148420709,-115941.18613802345,126117.45355338525,5578.37070806177,18341.747527595184,23557.812219829782,2390.730303455044,10393.656932303937,10365.437376725104,42164042.41071428,42138533.7,42051569.07625,151564203.99520677,287438614.86398476,287264718.1487871,311190154.169873,310547926.4439451,384550.6680603168,354113.71377827576,153525.97380330856
576680,2024-03-14,2024-03-14,3,3,0,2130,0.0,0.0,0.0,0.0,0.0,337513749.0,0,9,13980.714285714286,23345.366666666665,23085.57,23312.44,31607.886,337312339.28571427,337108269.6,336412552.61,0.42857142857142855,0.5666666666666667,0.44,37532.0,60612.42857142857,25747.2,0.7142857142857143,0.5714285714285714,0.6,17146.85714285714,17590.5,18829.94,24145.23,30404.28,337463919.0,337288140.6333333,336601676.43,0.42857142857142855,0.5,0.42,5684.134250073391,19499.68935114033,21741.171063576523,11677.674177109162,21985.838350186597,22403.288295921433,-49298.01095544726,-133352.0052386097,138996.4389975584,5999.187740362659,21429.6977268165,20677.245590902075,2571.080460155425,12143.49537852935,9097.988059996913,37479148.809523806,37456474.400000006,37379172.51222222,137140963.00969836,281746948.9468093,281576495.6172801,308093760.40026075,307457922.9469767,306492.68915848905,374091.3294465348,158908.07388084184
576681,2024-03-15,2024-03-15,4,3,0,2130,8690.0,1.0,8690.0,8690.0,0.0,337522439.0,0,10,13980.714285714286,23345.366666666665,23085.57,23312.44,31607.886,337312339.28571427,337108269.6,336412552.61,0.42857142857142855,0.5666666666666667,0.44,39216.57142857143,45760.71428571428,26874.1,0.7142857142857143,0.42857142857142855,0.6,15907.142857142857,15906.6,18916.84,24188.68,30421.66,337479826.14285713,337304047.23333335,336620593.27,0.42857142857142855,0.5,0.43,5143.217358606173,19113.56963188161,21596.711988436364,11446.440735710956,21839.75358479096,22328.73499280438,-56328.98042668743,-150762.82433919597,151875.42444173156,3957.427313663056,20063.612022887348,23257.221329443444,1696.0402772841667,11369.38014630283,10233.177384955115,33731233.928571425,33710826.96,33641255.261,124090274.87666053,276167985.5658886,276000907.43842334,305028176.2634342,304398665.4985188,289773.4462934352,276836.1891482967,162578.83092337995
576682,2024-03-16,2024-03-16,5,3,0,2130,0.0,0.0,0.0,0.0,0.0,337522439.0,0,11,13980.714285714286,23345.366666666665,23085.57,23312.44,31607.886,337312339.28571427,337108269.6,336412552.61,0.42857142857142855,0.5666666666666667,0.44,38090.28571428572,49835.71428571428,26938.8,0.7142857142857143,0.5714285714285714,0.6333333333333333,15907.142857142857,13372.7,18631.59,24188.68,30271.686,337495733.28571427,337317419.93333334,336639224.86,0.42857142857142855,0.4666666666666667,0.42,4653.775515158936,18735.095595326646,21453.212770717375,11219.78602322828,21694.639478705227,22254.429786972523,-63359.94989792761,-168173.64343978223,164754.40988590472,5649.876758409367,17598.70538525729,19061.848621246852,2421.3757536040143,9972.599718312464,8387.213393348615,30664758.116883114,30646206.327272728,30582959.328181818,112281523.92277001,270699493.06148314,270535723.3026031,301993095.19842494,301369848.1702772,254667.6295619723,295518.6302322173,159743.21608914316
