datetime,day_of_week,month,is_holiday,staleness,rm_id,rolling_7_avg,rolling_30_avg,rolling_100_avg,rolling_200_avg,rolling_500_avg,rolling_7_cumulative_avg,rolling_30_cumulative_avg,rolling_100_cumulative_avg,rolling_7_freq,rolling_30_freq,rolling_100_freq,shifted_30_rolling_7_avg,shifted_100_rolling_7_avg,shifted_100_rolling_30_avg,shifted_30_rolling_7_freq,shifted_100_rolling_7_freq,shifted_100_rolling_30_freq,stale,x_stale,xx_stale,x_stale_30,rolling_7_short_decay,rolling_30_medium_decay,rolling_100_long_decay,rolling_7_medium_decay,rolling_30_long_decay,rolling_100_very_long_decay,rolling_7_noise,rolling_30_noise,rolling_100_noise,rolling_7_decay,rolling_30_decay,rolling_100_decay,rolling_7_cumulative_decay,rolling_30_cumulative_decay,rolling_100_cumulative_decay,rolling_7_cumulative_short_decay,rolling_7_cumulative_medium_decay,rolling_30_cumulative_medium_decay,rolling_30_cumulative_long_decay,rolling_100_cumulative_long_decay,shifted_30_rolling_7_short_decay,shifted_100_rolling_7_medium_decay,shifted_100_rolling_30_medium_decay,daily_weight
2024-03-03,6,3,0,0.4539877300613497,3865,51410.857142857145,37471.73333333333,30490.54,28432.695,11373.078,5521859.428571428,5126727.466666667,4060411.24,0.7142857142857143,0.6666666666666666,0.66,51410.857142857145,32703.428571428572,32207.5,0.7142857142857143,0.7142857142857143,0.7,False,False,False,0.0,49129.05471984523,37133.039147112635,30398.397302231613,50946.17198223185,37358.49340385386,30444.433791410625,32983.27765790695,52209.909020566374,38486.7228761487,28070.9588080631,20460.026175869116,16648.208957055213,12163014.687258687,11292656.446846846,8943878.812432433,5276779.0520930905,5471949.229089906,5080388.72989536,5103505.505326542,4042019.2514549964,986783.4425767587,239463.29949325588,235831.9771146899,0.0
2024-03-04,0,3,0,0.4601226993865031,3865,51410.857142857145,37471.73333333333,30490.54,28432.695,11373.078,5521859.428571428,5126727.466666667,4060411.24,0.7142857142857143,0.6666666666666666,0.66,51410.857142857145,32703.428571428572,30143.7,0.7142857142857143,0.7142857142857143,0.6666666666666666,False,False,False,0.0,49098.923439146434,37128.4832255004,30397.154039423167,50939.921301670125,37356.96548035951,30443.81121221838,32734.25631351573,52409.073556880336,38594.77940150206,27755.55477651183,20230.138241308792,16461.150429447855,12000841.158095237,11142087.694222223,8824627.094933333,5273542.757161084,5471277.865465316,5079765.407556421,5103192.416433334,4041771.282420293,986178.2396257402,239433.91929582102,220693.1978802663,46574.0
2024-03-05,1,3,0,0.4662576687116564,3865,51410.857142857145,37471.73333333333,30490.54,28432.695,11373.078,5521859.428571428,5126727.466666667,4060411.24,0.7142857142857143,0.6666666666666666,0.66,51410.857142857145,32703.428571428572,28465.7,0.7142857142857143,0.7142857142857143,0.6333333333333333,False,False,False,0.0,49068.8106382267,37123.927862862656,30395.91082746287,50933.671388016024,37355.43761935564,30443.188645757687,32485.23496912451,52608.23809319429,38702.83592685542,27440.150744960563,20000.250306748465,16274.091901840493,11842935.35338346,10995481.277192984,8708513.580526317,5270308.447077178,5470606.584211577,5079142.161694058,5102879.346747446,4041523.328597947,985573.4078510065,239404.54270309713,208382.3681159025,82666.0
2024-03-06,2,3,0,0.4723926380368098,3865,51410.857142857145,37471.73333333333,30490.54,28432.695,11373.078,5521859.428571428,5126727.466666667,4060411.24,0.7142857142857143,0.6666666666666666,0.66,51410.857142857145,32045.85714285714,30234.266666666666,0.7142857142857143,0.7142857142857143,0.6666666666666666,False,False,False,0.0,49038.716305752205,37119.37305913083,30394.66766634865,50927.422241175445,37353.9098208397,30442.566092028283,32236.213624733293,52807.40262950825,38810.892452208784,27124.746713409295,19770.36237218814,16087.033374233131,11689130.998144712,10852682.819047619,8595416.001558442,5267076.1206240505,5469935.385318582,5078518.99229889,5102566.296267697,4041275.3899870254,984968.9470249112,234562.02689782737,221301.95611520665,47398.0
2024-03-07,3,3,0,0.4785276073619632,3865,51410.857142857145,37471.73333333333,30490.54,28432.695,11373.078,5521859.428571428,5126727.466666667,4060411.24,0.7142857142857143,0.6666666666666666,0.66,51410.857142857145,34947.28571428572,32112.8,0.7142857142857143,0.7142857142857143,0.7,False,False,False,0.0,49008.640430396095,37114.818814236336,30393.42455607843,50921.17386105432,37352.38208480912,30441.94355102991,31987.19228034207,53006.56716582221,38918.94897756215,26809.34268185802,19540.47443762781,15899.974846625766,11539270.344322342,10713545.859829059,8485218.360512821,5263845.776585121,5469264.268776229,5077895.899361533,5102253.2649929095,4041027.4665865945,984364.8569199486,255767.8639222256,235023.18113375458,63450.0
2024-03-08,4,3,0,0.48466257668711654,3865,51410.857142857145,37471.73333333333,30490.54,28432.695,11373.078,5521859.428571428,5126727.466666667,4060411.24,0.7142857142857143,0.6666666666666666,0.66,51410.857142857145,36159.71428571428,32369.033333333333,0.7142857142857143,0.7142857142857143,0.7,False,False,False,0.0,48978.58300083847,37110.265128110615,30392.18149665012,50914.92624755856,37350.85441126135,30441.321022762306,31738.170935950853,53205.731702136174,39027.005502915505,26493.93865030675,19310.586503067483,15712.916319018406,11393203.631103074,10577931.355274262,8377810.533164558,5260617.4137445595,5468593.234574411,5077272.882872608,5101940.252921906,4040779.558395722,983761.137308753,264608.7665780585,236869.40438689373,62926.0
2024-03-09,5,3,0,0.49079754601226994,3865,51410.857142857145,37471.73333333333,30490.54,28432.695,11373.078,5521859.428571428,5126727.466666667,4060411.24,0.7142857142857143,0.6666666666666666,0.66,51410.857142857145,38407.71428571428,33827.166666666664,0.7142857142857143,0.7142857142857143,0.7,False,False,False,0.0,48948.54400576634,37105.71200068511,30390.938488061645,50908.67940059412,37349.32680019384,30440.698507225214,31489.149591559635,53404.896238450136,39135.06202826887,26178.534618755475,19080.698568507152,15525.857791411041,11250788.585714284,10445707.213333333,8273087.901500001,5257391.030887279,5467922.282703027,5076649.942822733,5101627.260053508,4040531.665413474,983157.7879640961,281024.6481587328,247509.32950578266,0.0
2024-03-10,6,3,0,0.49693251533742333,3865,51410.857142857145,37471.73333333333,30490.54,28432.695,11373.078,5521859.428571428,5126727.466666667,4060411.24,0.7142857142857143,0.6666666666666666,0.66,51410.857142857145,39637.142857142855,35034.3,0.7142857142857143,0.7142857142857143,0.7333333333333333,False,False,False,0.0,48918.523433873685,37101.15943189128,30389.695530310935,50902.43332006694,37347.79925160404,30440.076004418366,31240.128247168414,53604.06077476409,39243.118553622226,25863.130587204207,18850.81063394683,15338.799263803681,11111889.961199293,10316747.865020577,8170951.013827161,5254166.626798937,5467251.413151976,5076027.079202531,5101314.286386537,4040283.7876389185,982554.8086588912,289984.6467363322,256310.32856657822,0.0
2024-03-11,0,3,0,0.5030674846625767,3865,51410.857142857145,37471.73333333333,30490.54,28432.695,11373.078,5521859.428571428,5126727.466666667,4060411.24,0.7142857142857143,0.6666666666666666,0.66,51410.857142857145,39637.142857142855,34587.63333333333,0.7142857142857143,0.7142857142857143,0.7,False,False,False,0.0,48888.52127386141,37096.60742166058,30388.452623395897,50896.18800588301,37346.271765489386,30439.45351434151,30991.1069027772,53803.22531107805,39351.17507897559,25547.72655565294,18620.9226993865,15151.74073619632,10976379.108013937,10190933.866666667,8071305.269756098,5250944.200265939,5466580.625911158,5075404.292002625,5101001.331919816,4040035.9250711217,981952.199166189,289949.0679808727,253011.47675574553,10703.0
2024-03-12,1,3,0,0.50920245398773,3865,51410.857142857145,37471.73333333333,30490.54,28432.695,11373.078,5521859.428571428,5126727.466666667,4060411.24,0.7142857142857143,0.6666666666666666,0.66,51410.857142857145,39637.142857142855,33800.96666666667,0.7142857142857143,0.7142857142857143,0.6666666666666666,False,False,False,0.0,48858.53751443734,37092.05596992448,30387.209767314464,50889.94345794827,37344.74434184732,30438.83103699438,30742.08555838598,54002.38984739201,39459.23160432895,25232.32252410167,18391.034764826178,14964.68220858896,10844133.576592082,10068151.530923696,7974060.627951808,5247723.7500754325,5465909.9209704725,5074781.581213638,5100688.396652168,4039788.077709151,981349.959259181,289913.49359063694,247226.60683168026,42754.0
2024-03-13,2,3,0,0.5153374233128835,3865,51410.857142857145,37471.73333333333,30490.54,28432.695,11373.078,5521859.428571428,5126727.466666667,4060411.24,0.7142857142857143,0.6666666666666666,0.66,51410.857142857145,40052.0,35666.333333333336,0.7142857142857143,0.7142857142857143,0.7,False,False,False,0.0,48828.57214431623,37087.50507661444,30385.966962064544,50883.69967616873,37343.21698067529,30438.20857237672,30493.06421399476,54201.554383705974,39567.28812968231,24916.918492550394,18161.146830265847,14777.623680981595,10715036.74829932,9948292.584126985,7879131.334761905,5244505.275015309,5465239.298319823,5074158.946826196,5100375.480582411,4039540.245552073,980748.0887111967,292911.8941916047,260838.24167421946,24636.0
2024-03-14,3,3,0,0.5214723926380368,3865,51410.857142857145,37471.73333333333,30490.54,28432.695,11373.078,5521859.428571428,5126727.466666667,4060411.24,0.7142857142857143,0.6666666666666666,0.66,51410.857142857145,37694.0,36994.666666666664,0.7142857142857143,0.7142857142857143,0.7333333333333333,False,False,False,0.0,48798.62515221976,37082.954741661975,30384.72420764407,50877.45666045039,37341.68968197075,30437.586120488264,30244.04286960354,54400.718920019935,39675.344655035675,24601.514460999126,17931.25889570552,14590.565153374235,10588977.492436973,9831253.847843139,7786435.672,5241288.773874204,5464568.757949114,5073536.388830924,5100062.583709372,4039292.428598956,980146.5872957046,275633.33407248935,270519.5340434477,59110.0
2024-03-15,4,3,0,0.5276073619631901,3865,51410.857142857145,37471.73333333333,30490.54,28432.695,11373.078,5521859.428571428,5126727.466666667,4060411.24,0.7142857142857143,0.6666666666666666,0.66,51410.857142857145,29477.285714285714,35161.333333333336,0.7142857142857143,0.5714285714285714,0.7,False,False,False,0.0,48768.69652687654,37078.40496499857,30383.481504050957,50871.214410699264,37340.16244573113,30436.963681328758,29995.021525212323,54599.88345633389,39783.40118038903,24286.110429447857,17701.370961145196,14403.506625766873,10465849.84717608,9716936.94263566,7695895.722325583,5238074.2454414945,5463898.29984825,5072913.907218452,5099749.706031871,4039044.626848867,979545.4547863129,215523.0455505705,257081.93485216974,71071.0
2024-03-16,5,3,0,0.5337423312883436,3865,51410.857142857145,37471.73333333333,30490.54,28432.695,11373.078,5521859.428571428,5126727.466666667,4060411.24,0.7142857142857143,0.6666666666666666,0.66,51410.857142857145,31194.571428571428,36052.166666666664,0.7142857142857143,0.5714285714285714,0.7,False,False,False,0.0,48738.78625702207,37073.85574655571,30382.238851283128,50864.972926821356,37338.63527195389,30436.34125489794,29746.000180821102,54799.04799264786,39891.45770574239,23970.70639789658,17471.483026584865,14216.448098159508,10345552.722495893,9605248.012260536,7607437.150804598,5234861.688507302,5463227.924007137,5072291.501979404,5099436.847548731,4038796.840300873,978944.6909567685,228050.98910504888,263562.9178794563,0.0
2024-03-17,6,3,0,0.5398773006134969,3865,51410.857142857145,37471.73333333333,30490.54,28432.695,11373.078,5521859.428571428,5126727.466666667,4060411.24,0.7142857142857143,0.6666666666666666,0.66,51410.857142857145,26021.14285714286,34228.9,0.7142857142857143,0.42857142857142855,0.6666666666666666,False,False,False,0.0,48708.894331398755,37069.307086264926,30380.996249338503,50858.73220872271,37337.10816063646,30435.71884119555,29496.978836429884,54998.21252896181,39999.51423109575,23655.302366345313,17241.595092024538,14029.389570552148,10227989.623376623,9496097.466666667,7520989.001363637,5231651.101862489,5462557.630415682,5071669.173104413,5099124.008258773,4038549.0689540408,978344.2955809562,190206.78992907572,250203.04555978312,0.0
2024-03-18,0,3,0,0.5460122699386503,3865,51410.857142857145,37471.73333333333,30490.54,28432.695,11373.078,5521859.428571428,5126727.466666667,4060411.24,0.7142857142857143,0.6666666666666666,0.66,51410.857142857145,26021.14285714286,32962.566666666666,0.7142857142857143,0.42857142857142855,0.6333333333333333,False,False,False,0.0,48679.02073875594,37064.75898405773,30379.753698215005,50852.492256309364,37335.5811117763,30435.09644022132,29247.957492038666,55197.37706527577,40107.57075644912,23339.898334794045,17011.707157464214,13842.331042944787,10113068.39165329,9389399.742322098,7436483.506966293,5228442.484298661,5461887.4190637935,5071046.920584108,5098811.188160821,4038301.3128074384,977744.2684329007,190183.45310437906,240916.96457248926,52561.0
2024-03-19,1,3,0,0.5521472392638037,3865,51410.857142857145,37471.73333333333,30490.54,28432.695,11373.078,5521859.428571428,5126727.466666667,4060411.24,0.7142857142857143,0.6666666666666666,0.66,51410.857142857145,26021.14285714286,31370.033333333333,0.7142857142857143,0.42857142857142855,0.6,False,False,False,0.0,48649.16546784982,37060.21143986565,30378.511197910553,50846.25306948739,37334.05412537084,30434.474051975,28998.936147647444,55396.541601589735,40215.62728180247,23024.49430324277,16781.819222903883,13655.272515337423,10000700.965079363,9285073.078518517,7353855.912444444,5225235.834608161,5461217.289941383,5070424.7444091225,5098498.387253698,4038053.5718601337,977144.6092867639,190160.11914292074,229249.31886865862,35744.0
2024-03-20,2,3,0,0.558282208588957,3865,51410.857142857145,37471.73333333333,30490.54,28432.695,11373.078,5521859.428571428,5126727.466666667,4060411.24,0.7142857142857143,0.6666666666666666,0.66,51410.857142857145,25534.14285714286,33121.76666666667,0.7142857142857143,0.42857142857142855,0.6333333333333333,False,False,False,0.0,48619.32850744355,37055.664453620215,30377.26874842307,50840.01464816285,37332.52720141754,30433.85167645633,28749.914803256226,55595.70613790369,40323.68380715584,22709.0902716915,16551.931288343556,13468.213987730061,9890803.152276294,9183039.308424909,7273044.309010989,5222031.151584077,5460547.24303836,5069802.644570088,5098185.605536225,4037805.8461111938,976545.3179168482,186578.2734823275,242021.12731669197,24096.0
2024-03-21,3,3,0,0.5644171779141104,3865,51410.857142857145,37471.73333333333,30490.54,28432.695,11373.078,5521859.428571428,5126727.466666667,4060411.24,0.7142857142857143,0.6666666666666666,0.66,51410.857142857145,23154.428571428572,33894.833333333336,0.7142857142857143,0.42857142857142855,0.6666666666666666,False,False,False,0.0,48589.5098463071,37051.11802525298,30376.026349750482,50833.77699224181,37331.000339913844,30433.22931366504,28500.893458865008,55794.87067421765,40431.740332509195,22393.686240140232,16322.04335378323,13281.155460122702,9783294.422360249,9083223.663768116,7193989.479565218,5218828.434020233,5459877.278344637,5069180.62105764,5097872.843007227,4037558.135559687,975946.3940975923,169168.91582225103,247639.547194497,46969.0
2024-03-22,4,3,0,0.5705521472392638,3865,51410.857142857145,37471.73333333333,30490.54,28432.695,11373.078,5521859.428571428,5126727.466666667,4060411.24,0.7142857142857143,0.6666666666666666,0.66,51410.857142857145,33448.0,33839.066666666666,0.7142857142857143,0.5714285714285714,0.6666666666666666,False,False,False,0.0,48559.709473217394,37046.572154695496,30374.7840018907,50827.54010163038,37329.47354085719,30432.606963600876,28251.872114473786,55994.03521053161,40539.79685786256,22078.282208588957,16092.155419222901,13094.096932515336,9678097.70814132,8985554.592114694,7116634.753978495,5215627.680711199,5459207.395850128,5068558.673862413,5097560.099665525,4037310.4402046795,975347.8376035737,244344.9487007684,247201.7761524919,81606.0
2024-03-23,5,3,0,0.5766871165644172,3865,51410.857142857145,37471.73333333333,30490.54,28432.695,11373.078,5521859.428571428,5126727.466666667,4060411.24,0.7142857142857143,0.6666666666666666,0.66,51410.857142857145,26132.428571428572,34380.333333333336,0.7142857142857143,0.5714285714285714,0.6666666666666666,False,False,False,0.0,48529.92737695819,37042.02684187933,30373.541704841657,50821.30397623465,37327.946804245024,30431.984626263577,28002.85077008257,56193.199746845574,40647.853383215916,21762.878177037688,15862.267484662576,12907.038404907977,9575139.221884498,8889963.585815603,7040925.873617021,5212428.890452275,5458537.595544747,5067936.802975043,5097247.375509944,4037062.7600452406,974749.6482095098,190879.6786379063,251125.03264644014,0.0
2024-03-24,6,3,0,0.5828220858895705,3865,51410.857142857145,37471.73333333333,30490.54,28432.695,11373.078,5521859.428571428,5126727.466666667,4060411.24,0.7142857142857143,0.6666666666666666,0.66,51410.857142857145,36795.28571428572,35687.6,0.7142857142857143,0.7142857142857143,0.6666666666666666,False,False,False,0.0,48500.16354632018,37037.48208673603,30372.29945860127,50815.06861596075,37326.4201300748,30431.362301652887,27753.829425691354,56392.364283159535,40755.90990856928,21447.47414548642,15632.379550102249,12719.979877300615,9474348.282706767,8796385.021754386,6966810.864421054,5209232.062039509,5457867.877418412,5067315.00838617,5096934.670539305,4036815.095080437,974151.8256902547,268731.6477479821,260641.74706075,0.0
2024-03-25,0,3,0,0.588957055214724,3865,51410.857142857145,37471.73333333333,30490.54,28432.695,11373.078,5521859.428571428,5126727.466666667,4060411.24,0.7142857142857143,0.6666666666666666,0.66,51410.857142857145,36795.28571428572,33230.166666666664,0.7142857142857143,0.7142857142857143,0.6333333333333333,False,False,False,0.0,48470.41797010087,37032.9378891972,30371.05726316746,50808.834020714785,37324.89351834397,30430.73998976854,27504.808081300132,56591.52881947349,40863.966433922644,21132.070113935144,15402.49161554192,12532.92134969325,9375657.154761903,8704756.01111111,6894239.917916667,5206037.194269682,5457198.241461039,5066693.29008643,5096621.98475243,4036567.4453093368,973554.3698207999,268698.676562483,242664.28788233156,84036.0
2024-03-26,1,3,0,0.5950920245398773,3865,51410.857142857145,37471.73333333333,30490.54,28432.695,11373.078,5521859.428571428,5126727.466666667,4060411.24,0.7142857142857143,0.6666666666666666,0.66,51410.857142857145,36795.28571428572,31536.633333333335,0.7142857142857143,0.7142857142857143,0.6,False,False,False,0.0,48440.69063710467,37028.39424919441,30369.81511853815,50802.6001904029,37323.36696904996,30430.117690610274,27255.786736908914,56790.69335578746,40972.022959276,20816.666082383876,15172.603680981594,12345.86282208589,9279000.895434462,8615016.258419244,6823165.279587629,5202844.285940316,5456528.687662546,5066071.648066464,5096309.3181481445,4036319.810731008,972957.2803762772,268665.7094222799,230268.95437316207,58232.0
2024-03-27,2,3,0,0.6012269938650306,3865,51410.857142857145,37471.73333333333,30490.54,28432.695,11373.078,5521859.428571428,5126727.466666667,4060411.24,0.7142857142857143,0.6666666666666666,0.66,51410.857142857145,43569.142857142855,34868.933333333334,0.7142857142857143,0.7142857142857143,0.6333333333333333,False,False,False,0.0,48410.98153614286,37023.85116665926,30368.573024711266,50796.36712493126,37321.84048219023,30429.495404177833,27006.765392517696,56989.85789210141,41080.07948462936,20501.262050832604,14942.715746421267,12158.804294478528,9184317.212827988,8527107.9292517,6753541.144081634,5199653.335849666,5455859.216012853,5065450.082316913,5095996.670725271,4036072.1913445196,972360.5571319537,318086.9036241293,254568.95199988634,30778.0
2024-03-28,3,3,1,0.6073619631901841,3865,51410.857142857145,37471.73333333333,30490.54,28432.695,11373.078,5521859.428571428,5126727.466666667,4060411.24,0.7142857142857143,0.6666666666666666,0.66,51410.857142857145,51410.857142857145,37471.73333333333,0.7142857142857143,0.7142857142857143,0.6666666666666666,False,False,False,0.0,48381.29065603357,37019.30864152335,30367.330981684718,50790.134824206,37320.31405776222,30428.873130470954,26757.744048126475,57189.022428415374,41188.13600998272,20185.85801928133,14712.827811860938,11971.745766871165,9091546.33189033,8440975.525925925,6685323.556767677,5196464.342796729,5455189.826501883,5064828.59282842,5095684.042482633,4035824.587148938,971764.1998632367,375291.15548830933,273537.74829584424,0.0
2024-03-29,4,3,1,0.6134969325153374,3865,51410.857142857145,37471.73333333333,30490.54,28432.695,11373.078,5521859.428571428,5126727.466666667,4060411.24,0.7142857142857143,0.6666666666666666,0.66,51410.857142857145,51410.857142857145,37471.73333333333,0.7142857142857143,0.7142857142857143,0.6,False,False,False,0.0,48351.617985601784,37014.7666737183,30366.088989456446,50783.90328813331,37318.787695763385,30428.25086948938,26508.722703735257,57388.186964729335,41296.192535336086,19870.453987730063,14482.939877300612,11784.687239263803,9000630.868571429,8356565.770666666,6618470.3212,5193277.305581237,5454520.519119556,5064207.179591629,5095371.433419053,4035576.998143332,971168.2083456693,375245.11031868577,273504.1874409332,0.0
2024-03-30,5,3,0,0.6196319018404908,3865,51410.857142857145,37471.73333333333,30490.54,28432.695,11373.078,5521859.428571428,5126727.466666667,4060411.24,0.7142857142857143,0.6666666666666666,0.66,51410.857142857145,51410.857142857145,37471.73333333333,0.7142857142857143,0.7142857142857143,0.6,False,False,False,0.0,48321.96351367935,37010.22526317572,30364.84704802436,50777.672516619365,37317.26139619116,30427.628621232852,26259.70135934404,57587.35150104329,41404.24906068944,19555.04995617879,14253.051942740285,11597.628711656444,8911515.71145686,8273827.495709571,6552940.9120792085,5190092.223003657,5453851.293855796,5063585.842597181,5095058.843533355,4035329.424326769,970572.5823549335,375199.07079842954,273470.6307036658,0.0
2024-03-31,6,3,1,0.6257668711656442,3865,51410.857142857145,37471.73333333333,30490.54,28432.695,11373.078,5521859.428571428,5126727.466666667,4060411.24,0.7142857142857143,0.6666666666666666,0.66,51410.857142857145,51410.857142857145,37471.73333333333,0.7142857142857143,0.7142857142857143,0.6,False,False,False,0.0,48292.327229104965,37005.68440982724,30363.605157386384,50771.442509570355,37315.735159043004,30427.006385701105,26010.680014952817,57786.51603735726,41512.30558604281,19239.64592462752,14023.164008179956,11410.570184049078,8824147.910364144,8192711.5398692805,6488696.393333334,5186909.093865192,5453182.150700527,5062964.581835725,5094746.272824362,4035081.8656983185,969977.3216668488,375153.03692684777,273437.07808353694,0.0
2024-04-01,0,4,1,0.6319018404907976,3865,51410.857142857145,37471.73333333333,30490.54,28432.695,11373.078,5521859.428571428,5126727.466666667,4060411.24,0.7142857142857143,0.6666666666666666,0.66,51410.857142857145,51410.857142857145,37471.73333333333,0.7142857142857143,0.7142857142857143,0.6,False,False,False,0.0,48262.70912072417,37001.14411360451,30362.363317540443,50765.2132668925,37314.20898431636,30426.384162893883,25761.6586705616,57985.68057367121,41620.36211139616,18924.24189307625,13793.27607361963,11223.511656441719,8738476.57142857,8113170.651132686,6425699.340970874,5183727.91696778,5452513.089643677,5062343.397297908,5094433.7212908985,4034834.3222570475,969382.4260573718,375107.0087032472,273403.52958004136,46252.0
2024-04-02,1,4,0,0.6380368098159509,3865,51410.857142857145,37471.73333333333,30490.54,28432.695,11373.078,5521859.428571428,5126727.466666667,4060411.24,0.7142857142857143,0.6666666666666666,0.66,51410.857142857145,51410.857142857145,37471.73333333333,0.7142857142857143,0.7142857142857143,0.6,False,False,False,0.0,48233.10917738934,36996.604374439165,30361.121528484462,50758.98478849201,37312.68287200867,30425.76195281092,25512.63732617038,58184.84510998517,41728.41863674953,18608.83786152498,13563.388139059305,11036.453128834357,8654452.758241758,8035159.394871796,6363913.770384616,5180548.691114097,5451844.110675171,5061722.288974375,5094121.188931786,4034586.7940020254,968787.8953025955,375060.98612693493,273369.98519267404,18260.0
2024-04-03,2,4,0,0.6441717791411042,3865,51410.857142857145,37471.73333333333,30490.54,28432.695,11373.078,5521859.428571428,5126727.466666667,4060411.24,0.7142857142857143,0.6666666666666666,0.66,51410.857142857145,51410.857142857145,37471.73333333333,0.7142857142857143,0.7142857142857143,0.6,False,False,False,0.0,48203.5273879597,36992.06519226285,30359.879790216357,50752.75707427511,37311.15682211739,30425.13975545196,25263.615981779163,58384.009646299135,41836.475162102884,18293.43382997371,13333.500204498978,10849.394601226995,8572029.398639455,7958634.067301588,6303305.067809525,5177371.415107549,5451175.21378494,5061101.256855779,5093808.675745851,4034339.28093232,968193.7291787528,375014.96919721825,273336.4449209301,58218.0
2024-04-04,3,4,0,0.6503067484662577,3865,51410.857142857145,37471.73333333333,30490.54,28432.695,11373.078,5521859.428571428,5126727.466666667,4060411.24,0.7142857142857143,0.6666666666666666,0.66,51410.857142857145,51410.857142857145,37471.73333333333,0.7142857142857143,0.7142857142857143,0.6,False,False,False,0.0,48173.963741301304,36987.52656700724,30358.638102734058,50746.530124148056,37309.63083463996,30424.517570816744,25014.59463738794,58583.17418261309,41944.53168745625,17978.029798422434,13103.612269938649,10662.336073619632,8491161.196765497,7883552.6138364775,6243839.925660377,5174196.087752278,5450506.398962911,5060480.300932768,5093496.181731917,4034091.7830469995,967599.9274622111,374968.95791340404,273302.90876430424,45397.0
2024-04-05,4,4,0,0.656441717791411,3865,51410.857142857145,37471.73333333333,30490.54,28432.695,11373.078,5521859.428571428,5126727.466666667,4060411.24,0.7142857142857143,0.6666666666666666,0.66,51410.857142857145,51410.857142857145,37471.73333333333,0.7142857142857143,0.7142857142857143,0.6,False,False,False,0.0,48144.418226287016,36982.988498604,30357.396466035483,50740.30393801708,37308.10490957383,30423.895398905013,24765.573292996727,58782.33871892706,42052.58821280961,17662.625766871166,12873.724335378323,10475.27754601227,8411804.550066756,7809874.552024922,6185486.281495327,5171022.707853159,5449837.666199015,5059859.421195992,5093183.706888806,4033844.300345132,967006.4899294773,374922.9522748,273269.376722292,76402.0
2024-04-06,5,4,0,0.6625766871165644,3865,51410.857142857145,37471.73333333333,30490.54,28432.695,11373.078,5521859.428571428,5126727.466666667,4060411.24,0.7142857142857143,0.6666666666666666,0.66,51410.857142857145,51410.857142857145,37471.73333333333,0.7142857142857143,0.7142857142857143,0.6,False,False,False,0.0,48114.89083179655,36978.45098698481,30356.15488011856,50734.07851578846,37306.57904691645,30423.2732397165,24516.55194860551,58981.50325524101,42160.64473816297,17347.221735319898,12643.836400817996,10288.21901840491,8333917.470899471,7737560.898765433,6128213.260370371,5167851.2742158,5449169.0154831875,5059238.617636107,5092871.251215342,4033596.8328257874,966413.4163571933,374876.9522807132,273235.84879438824,0.0
2024-04-07,6,4,0,0.6687116564417178,3865,51410.857142857145,37471.73333333333,30490.54,28432.695,11373.078,5521859.428571428,5126727.466666667,4060411.24,0.7142857142857143,0.6666666666666666,0.66,51410.857142857145,51410.857142857145,37471.73333333333,0.7142857142857143,0.7142857142857143,0.6,False,False,False,0.0,48085.381546716424,36973.91403208135,30354.913344981203,50727.853857368464,37305.05324666526,30422.65109325095,24267.530604214287,59180.66779155497,42268.70126351633,17031.817703768622,12413.948466257667,10101.160490797545,8257459.512450851,7666574.101529052,6071991.120366973,5164681.785646541,5448500.446805357,5058617.890243764,5092558.814710351,4033349.3804880334,965820.7065221394,374830.95793045126,273202.32498008833,0.0
2024-04-08,0,4,0,0.6748466257668712,3865,51410.857142857145,37471.73333333333,30490.54,28432.695,11373.078,5521859.428571428,5126727.466666667,4060411.24,0.7142857142857143,0.6666666666666666,0.66,51410.857142857145,51410.857142857145,37471.73333333333,0.7142857142857143,0.7142857142857143,0.6,False,False,False,0.0,48055.890359939986,36969.37763382534,30353.671860621344,50721.62996266339,37303.52750881771,30422.0289595081,24018.50925982307,59379.832327868935,42376.75778886969,16716.413672217353,12184.060531697342,9914.101963190185,8182391.698701298,7596877.973333334,6016791.20109091,5161514.240952455,5447831.960155463,5057997.239009619,5092246.397372655,4033101.9433309385,965228.3602012328,374784.9692233215,273168.80527888745,74836.0
2024-04-09,1,4,0,0.6809815950920245,3865,51410.857142857145,37471.73333333333,30490.54,28432.695,11373.078,5521859.428571428,5126727.466666667,4060411.24,0.7142857142857143,0.6666666666666666,0.66,51410.857142857145,51410.857142857145,37471.73333333333,0.7142857142857143,0.7142857142857143,0.6,False,False,False,0.0,48026.41726036738,36964.84179214845,30352.4304270369,50715.40683157953,37302.00183337125,30421.406838487692,23769.48791543185,59578.99686418289,42484.814314223055,16401.009640666085,11954.172597137014,9727.043435582824,8108676.458172458,7528437.631231232,5962585.874954956,5158348.638941348,5447163.555523437,5057376.663924328,5091933.999201079,4032854.521353572,964636.3771715265,374738.9861586319,273135.2896902811,65168.0
